Season,TeamID,FGMR,FGAR,FGMR3,FGAR3,FTMR,FTAR,ORR,DRR,AstR,TOR,StlR,BlkR,PFR
2017,1257,1.3072280797,1.1007606404,1.5514538337,1.1084952161,1.0857870097,1.0448396093,1.380347353,1.1718249431,1.4249534041,0.8571438517,1.7067257872,2.3170886167,1.0689641046
2017,1276,1.0853053774,1.0243430102,1.9123051172,1.666923984,1.6982805052,1.4109848959,1.0304802539,1.0113782119,1.3359617341,0.7697354637,1.9871830336,1.6290198299,0.8950932679
2017,1277,1.1263672069,0.9555573968,1.4014728346,1.1992215635,0.9654156232,1.0005257161,1.0795904747,1.2545545006,1.4781045585,1.4047835807,0.9378008917,2.100762752,1.1373970349
2017,1314,1.2880038101,1.1283304162,1.0344256255,0.8934212671,1.6430633824,1.4748383017,1.9914452979,1.304439642,1.7338730779,0.9815459333,1.363743276,0.8528770762,0.9598700042
2017,1332,1.2200153629,0.9914077814,1.4587426225,1.0874964711,1.3709298938,1.3844979594,1.1038597895,1.249968455,1.5578501,0.8818097077,1.9606186022,3.2928948959,0.8826790759
2017,1348,1.2258079523,1.0946400384,1.763341358,1.3500239079,0.9232656522,0.986464762,1.2662834627,1.1178314911,1.4946783678,0.9054325619,1.823127552,2.7404476576,1.0888354487
2017,1376,1.2148609034,1.132247196,2.2758678914,1.2660811185,1.1519358104,1.1271918553,1.2136945899,1.0217031652,1.6777815644,0.7950750873,1.6846621889,1.7838227143,1.0243509217
2017,1417,1.2410766579,0.9952029889,1.2725413273,1.0879230155,1.6006520055,1.3152682774,1.0034010259,1.2930208511,1.8426944285,1.0992872901,1.1370532216,3.6093680266,0.9726404912
2017,1455,1.3583718557,1.0647793891,1.9363015904,1.0318149568,1.4447900323,1.2745921724,1.6163456158,1.3069491847,1.9244648446,0.8598390738,2.0541190253,1.9186405663,0.9277823752
2017,1448,1.0755166822,1.0077642039,1.2336300174,0.9672679576,1.4392767307,1.2395419873,1.2062925847,1.112465003,1.2148073336,1.0519419011,1.0705674981,1.5128297319,0.9895111794
2017,1309,1.0335896287,0.9744222146,0.7700356415,0.6793020617,1.506565565,1.3921177735,1.2524272357,1.158365674,1.312621893,1.1559287947,1.0114768575,1.2777243696,0.8763678492
2017,1300,1.1393852351,0.9746112118,1.6332569695,1.1151368363,1.4831872456,1.4195744686,0.985125326,1.1726118515,1.6899663158,0.9712133797,1.4824508159,1.6349837001,0.9775778029
2017,1344,1.0193895168,0.9864738946,1.5468059302,1.3870762526,1.5120629735,1.3857189945,1.1682187171,1.0059914633,1.4132522871,0.97310847,1.1753679442,1.4214124174,0.9063497318
2017,1315,1.1203580028,1.0201555518,1.5176775571,1.0176738924,1.2072201123,1.0891468104,0.9951001702,1.0740353686,1.4993136699,0.9942717718,1.4463349918,1.6048223083,1.1065372376
2017,1457,1.0961430996,0.97697911,1.9513546294,1.3152512828,1.3330426335,1.325489431,1.0540793279,1.0956006282,1.5487047619,0.990806727,1.3723304738,2.1806699711,0.9414899099
2017,1190,1.2101575088,1.0083324916,1.0748749055,0.9335190532,1.2291935351,1.2653778131,1.1647768063,1.2011764932,1.4476990207,1.0120099358,1.396042421,2.1575371169,1.0076872391
2017,1195,1.1638667719,1.0154736716,1.1867887492,0.8878226911,1.3358561975,1.0759194115,1.1663347348,1.230946433,1.2858216383,1.1191126637,1.1418842093,1.8453018768,1.088291276
2017,1355,0.9203213505,0.9115030211,0.9921188252,1.0000495835,1.7588378258,1.583966894,1.001210913,1.1218667919,0.9861087402,1.2352382414,1.0553032511,1.1194481044,0.8412248343
2017,1305,1.0379011715,0.9702180384,1.7837313578,1.1791369881,1.9098654795,1.8198226082,1.2185981748,1.1502906667,1.2608085255,1.1140612437,1.2240271598,2.7067685485,0.8321397747
2017,1278,1.0550084865,0.9633214139,1.3012046647,0.9113591453,1.5452026438,1.4192020767,1.2120074884,1.1065719963,1.1915265503,0.9798033885,1.3239788309,2.4980584471,0.8576999287
2017,1435,0.995589204,0.9435178397,2.2033817263,1.5412205581,1.3899827485,1.2939981343,1.0909104118,1.1156138257,1.4122627709,1.2415055193,0.9872768243,1.7868432256,1.0487221506
2017,1343,1.1832420979,1.1001725108,1.8679387023,1.4188967102,1.1029366756,1.0284710903,1.2988780332,1.0373285909,1.393689198,0.8233107861,1.7247512642,1.8372093752,1.0837183405
2017,1436,1.1934281465,1.0069850545,1.5478051537,1.1130028174,1.8139438097,1.607743766,1.2515328362,1.185728958,1.5184412479,0.9407002804,1.3516759091,2.5532576833,0.8800183354
2017,1433,1.2187912283,1.076866896,1.3036320855,1.1475667505,1.098531244,1.0565229045,1.2879978684,1.09708293,1.6522512821,0.8821433579,1.6353121772,1.7195869314,1.0627856257
2017,1423,1.1486881612,1.1559681103,2.1340241468,2.4745301786,0.9837947022,0.9488078844,1.4725463889,0.9618564665,1.3399429898,0.7099474212,2.3839222107,1.9483296365,1.0968531619
2017,1137,1.1293478846,0.9806199117,1.548223623,1.2864207088,1.3670023845,1.2462397771,0.9837576939,1.1471126836,1.3488682237,1.0096940973,1.176899943,1.7536940603,0.9933166955
2017,1439,1.0050350455,0.9021563004,1.2484001505,1.0695129235,1.8275667674,1.5886947791,0.8339372179,1.0905988862,1.2414340867,1.1158676153,1.0529405065,1.0057694775,0.8704975515
2017,1268,1.0461085672,0.9554398864,1.5747603221,1.2552888094,1.4304912659,1.414415129,1.0378955316,1.0928486701,1.3629186056,1.0989869011,1.1680870695,1.8870325128,0.9965728053
2017,1371,1.1008444908,1.0455445449,1.1814088338,1.0054019907,1.0297119638,1.1465086849,1.6226238922,1.1464614269,1.1378927362,1.164020278,1.2515479345,1.210463249,0.9969828202
2017,1308,1.0976409228,0.9956320956,1.7153607817,1.231166571,1.5407206164,1.397085812,1.4513089445,1.2569536451,1.5117901773,1.0691403058,1.2067225405,2.4565629331,0.8928267836
2017,1407,1.0312602215,0.9880178812,1.2713072801,1.0929601517,1.385857307,1.3468987403,1.1093775561,1.0712628153,1.1693990703,1.1213378756,1.4342451819,1.6817814039,0.9542022651
2017,1297,1.0057786461,0.9675355999,1.6334937651,1.2833353912,1.360235726,1.3341791942,1.3266881122,1.1301003915,1.2853950512,1.2337423978,1.165823276,1.0812478747,0.9934464363
2017,1240,1.0824868396,0.9851736498,1.110834807,1.0445081499,1.0337764412,1.0383261318,1.3993880955,1.1990322109,1.4036775269,1.3551802364,0.980556304,2.290872573,1.0652111081
2017,1329,1.1355729336,1.1114629821,1.6431591055,1.3289444836,1.1291547175,0.9650046995,1.3974374224,1.1099902808,1.2303031738,0.9703243868,1.8640986549,0.9284536941,1.1201232498
2017,1274,1.1135621553,1.0035400644,1.1832495138,1.0107611426,1.8208901355,1.7145076257,1.4712262184,1.1917885799,1.1336484152,1.1386386108,1.370924853,2.220034047,0.9879269254
2017,1411,0.9945306296,0.9725597655,1.4119643872,1.1928709648,1.6764746745,1.4311089012,1.077469463,1.0175089425,1.1179205044,0.9907666021,1.9508347441,1.4902157292,0.833066074
2017,1233,1.0646310471,1.0039234552,1.5663747905,1.2676845224,1.1225975968,1.0268510066,0.9122093607,1.0406414514,1.1442576309,0.9972925482,1.8872404607,1.4759101491,1.1507159642
2017,1166,1.1754509306,1.0001440075,1.4360385072,1.0485949043,1.2169652027,1.1568930683,0.8099442888,1.088347806,1.4250908271,0.9254890219,1.2501621276,1.2525885922,0.986167932
2017,1266,1.1334391399,1.0263270619,1.7816706661,1.301919829,1.0422703824,0.9516353655,0.9731280574,1.0775100656,1.1142759502,1.0014746326,1.3318668067,1.4181964583,1.1613269844
2017,1245,1.0761188742,1.0860377797,1.1045959636,1.1351697117,1.4564530924,1.2905539699,1.5988133373,1.1149802563,1.0200276328,0.9700494786,1.5569001277,2.2529748579,1.0175352161
2017,1374,1.2634114753,1.0076787656,1.2094825159,0.8314217556,1.8255402179,1.7141973382,1.6616811464,1.3823270101,1.4873752514,1.0367061027,1.8145853561,1.9051995667,0.8146293294
2017,1173,1.13829978,0.9922694503,1.4212721725,0.9897338637,1.3625153106,1.3588403124,1.120917107,1.0903201592,1.3631633887,0.8590583061,2.0376627586,1.6798296124,0.9584359387
