,Season,WTeamID,WScore,LTeamID,LScore,NumTeamWon,Loc,FGMR,FGAR,FGMR3,FGAR3,FTMR,FTAR,ORR,DRR,AstR,TOR,StlR,BlkR,PFR
488,2010.0,1449.0,82.0,1307.0,64.0,1.0,0.0,1.231,1.0,1.6,1.0,1.429,1.176,0.923,1.12,3.0,0.455,6.0,7.0,1.0
489,2010.0,1165.0,87.0,1458.0,69.0,0.0,0.0,0.727,0.907,1.0,1.667,1.0,1.062,0.889,0.65,0.929,1.25,0.75,1.0,1.143
490,2010.0,1181.0,68.0,1143.0,53.0,0.0,0.0,0.704,0.842,1.0,0.706,1.091,0.941,0.818,1.043,0.545,2.2,0.75,0.2,1.2
491,2010.0,1277.0,85.0,1268.0,83.0,0.0,0.0,0.906,1.138,0.9,1.056,1.455,1.429,0.769,0.483,1.111,0.316,2.667,0.2,0.737
492,2010.0,1326.0,75.0,1210.0,66.0,1.0,0.0,1.042,0.879,2.0,1.05,1.214,1.211,0.583,1.048,1.214,0.857,0.667,3.0,0.708
493,2010.0,1345.0,63.0,1401.0,61.0,0.0,0.0,0.885,1.032,0.833,1.0,2.0,2.833,2.8,0.912,1.273,1.167,0.667,0.5,0.722
494,2010.0,1393.0,87.0,1211.0,65.0,0.0,0.0,0.862,1.132,0.25,0.84,0.706,0.87,1.375,0.533,0.824,0.733,2.0,1.5,1.059
495,2010.0,1452.0,68.0,1281.0,59.0,1.0,0.0,0.95,0.77,0.714,0.714,2.083,1.65,0.765,1.333,0.923,1.429,0.667,0.625,0.696
496,2010.0,1462.0,71.0,1338.0,68.0,1.0,0.0,0.96,0.781,1.143,0.762,1.364,1.278,0.333,1.04,0.75,0.778,1.0,0.75,0.889
497,2010.0,1139.0,63.0,1393.0,59.0,0.0,0.0,1.0,0.923,1.167,0.792,0.667,0.667,1.6,1.304,1.333,2.571,0.308,0.5,1.067
498,2010.0,1243.0,101.0,1462.0,96.0,1.0,0.0,1.194,1.083,0.667,0.679,0.864,1.0,0.842,0.75,1.583,0.75,0.625,2.75,0.893
499,2010.0,1246.0,62.0,1165.0,45.0,0.0,0.0,0.727,0.96,2.5,1.312,0.5,0.5,0.538,0.75,0.533,1.154,0.5,0.5,1.294
500,2010.0,1452.0,69.0,1449.0,56.0,0.0,0.0,0.846,0.862,0.75,0.733,0.692,0.824,0.478,0.692,0.786,0.913,1.273,2.0,1.333
501,2010.0,1124.0,72.0,1388.0,49.0,0.0,0.0,0.679,0.885,0.75,1.294,0.625,0.8,0.667,0.731,1.0,1.429,0.125,4.0,1.333
502,2010.0,1181.0,70.0,1345.0,57.0,1.0,0.0,1.1,1.019,1.5,1.0,1.538,1.143,2.286,1.6,0.917,2.0,0.571,0.333,0.952
503,2010.0,1277.0,59.0,1320.0,52.0,1.0,0.0,1.118,1.0,1.75,1.188,1.0,0.905,1.5,1.182,3.75,1.0,1.333,1.0,1.462
504,2010.0,1397.0,76.0,1326.0,73.0,0.0,0.0,0.833,0.906,2.25,1.533,1.167,1.267,0.65,0.762,0.933,0.688,1.0,1.0,0.8
505,2010.0,1139.0,63.0,1243.0,56.0,0.0,0.0,1.048,1.239,0.714,1.0,0.5,0.7,0.917,0.621,0.889,0.65,1.571,6.0,1.188
506,2010.0,1452.0,73.0,1246.0,66.0,0.0,0.0,1.15,1.288,0.4,1.391,0.696,0.853,2.4,1.038,0.714,1.333,1.2,0.667,1.227
507,2010.0,1181.0,78.0,1124.0,71.0,1.0,0.0,0.815,1.034,2.2,1.278,1.917,1.526,1.353,1.0,1.071,1.0,0.875,0.125,0.714
508,2010.0,1277.0,70.0,1397.0,69.0,0.0,0.0,1.0,0.904,1.167,0.889,0.875,1.0,0.769,1.214,0.917,0.909,0.75,0.375,0.75
509,2010.0,1139.0,52.0,1277.0,50.0,0.0,0.0,1.2,0.857,0.8,0.524,0.588,0.75,0.727,1.333,2.2,2.0,0.25,2.0,1.235
510,2010.0,1181.0,78.0,1452.0,57.0,1.0,0.0,1.526,1.196,2.6,2.083,0.5,0.474,1.0,1.125,1.818,0.6,5.0,0.25,1.333
511,2010.0,1181.0,61.0,1139.0,59.0,0.0,0.0,0.87,1.115,1.2,1.059,1.3,1.125,1.273,0.808,0.583,0.667,0.8,0.143,1.286
512,2011.0,1155.0,70.0,1412.0,52.0,0.0,0.0,0.692,0.96,3.0,1.846,0.286,0.438,1.75,0.88,0.588,1.583,0.4,1.5,0.833
513,2011.0,1421.0,81.0,1114.0,77.0,0.0,0.0,0.889,1.037,2.25,2.417,0.87,0.929,1.167,0.897,1.118,1.067,1.0,2.0,0.96
514,2011.0,1427.0,70.0,1106.0,61.0,1.0,0.0,1.045,0.871,0.571,0.615,2.0,2.5,0.909,1.071,1.077,1.083,0.667,0.333,0.636
515,2011.0,1433.0,59.0,1425.0,46.0,0.0,0.0,0.75,0.644,0.111,0.375,1.5,1.667,0.294,1.13,0.364,1.667,0.4,2.0,0.833
516,2011.0,1139.0,60.0,1330.0,58.0,0.0,0.0,0.727,0.833,0.714,0.577,2.333,2.455,0.722,1.143,0.727,1.0,1.125,2.0,0.81
517,2011.0,1140.0,74.0,1459.0,66.0,1.0,0.0,1.091,1.089,1.5,1.158,1.111,1.0,1.429,1.0,1.167,0.769,2.25,0.25,1.1
518,2011.0,1153.0,78.0,1281.0,63.0,0.0,0.0,0.828,1.167,1.5,1.727,0.562,0.591,1.154,0.696,1.071,0.818,2.333,1.5,1.2
519,2011.0,1163.0,81.0,1137.0,52.0,1.0,0.0,2.0,1.294,1.286,1.143,0.615,0.6,13.0,1.636,3.333,1.2,1.667,6.0,1.3
520,2011.0,1196.0,79.0,1364.0,51.0,1.0,0.0,1.706,1.128,1.6,1.211,1.083,0.944,1.125,1.444,2.75,0.706,1.571,0.667,0.882
521,2011.0,1211.0,86.0,1385.0,71.0,1.0,0.0,1.037,0.897,1.286,1.0,2.1,1.733,2.4,2.067,2.222,1.5,0.6,0.5,0.682
522,2011.0,1243.0,73.0,1429.0,68.0,0.0,0.0,1.045,0.926,1.2,1.059,0.667,0.75,0.667,1.0,0.714,1.091,1.0,2.0,1.471
523,2011.0,1246.0,59.0,1343.0,57.0,0.0,0.0,1.0,1.106,0.6,1.273,1.0,0.636,1.333,1.0,0.667,0.667,1.6,0.286,1.375
524,2011.0,1287.0,62.0,1257.0,61.0,1.0,0.0,0.955,1.188,0.9,0.76,1.571,1.125,2.833,1.043,0.786,1.125,0.857,0.143,0.722
525,2011.0,1338.0,74.0,1421.0,51.0,1.0,0.0,1.471,1.073,2.667,1.0,1.143,1.316,2.444,1.556,2.0,1.2,0.571,0.167,0.762
526,2011.0,1350.0,69.0,1435.0,66.0,1.0,0.0,1.13,1.217,2.0,1.846,0.357,0.522,0.909,0.68,1.167,0.429,4.0,4.5,1.286
527,2011.0,1361.0,68.0,1294.0,50.0,1.0,0.0,1.421,1.179,1.125,1.0,1.25,1.0,1.667,1.25,1.375,0.444,2.5,5.0,1.143
528,2011.0,1396.0,66.0,1336.0,64.0,0.0,0.0,1.083,1.102,1.6,1.056,0.308,0.4,1.0,0.9,1.2,0.9,0.667,0.2,1.0
529,2011.0,1417.0,78.0,1277.0,76.0,1.0,0.0,0.88,0.774,0.4,0.44,1.875,2.238,0.867,1.238,0.65,1.0,0.778,1.0,0.714
530,2011.0,1452.0,84.0,1155.0,76.0,0.0,0.0,0.926,1.055,1.0,1.615,0.84,0.839,0.929,0.783,1.0,0.818,0.833,3.0,1.143
531,2011.0,1458.0,72.0,1125.0,58.0,1.0,0.0,1.111,0.816,2.0,1.0,1.25,1.136,1.0,1.688,1.083,1.857,0.429,2.0,0.81
532,2011.0,1112.0,77.0,1272.0,75.0,1.0,0.0,0.885,0.943,0.833,1.267,1.529,1.292,0.8,0.913,0.688,0.933,1.143,2.0,0.875
533,2011.0,1181.0,87.0,1214.0,45.0,1.0,0.0,1.684,1.091,2.25,1.357,4.667,2.286,1.0,1.45,4.25,0.529,4.5,4.0,0.647
534,2011.0,1199.0,57.0,1401.0,50.0,0.0,0.0,0.8,1.186,2.25,1.667,0.692,0.95,2.0,0.724,0.857,0.846,1.0,0.1,1.118
535,2011.0,1206.0,61.0,1437.0,57.0,1.0,0.0,1.105,1.0,0.571,0.636,1.25,1.412,1.2,0.96,1.2,1.0,0.6,0.2,0.789
536,2011.0,1228.0,73.0,1424.0,62.0,0.0,0.0,0.75,1.149,1.0,1.846,1.3,1.357,1.6,0.607,0.476,0.6,2.667,0.5,0.941
537,2011.0,1242.0,72.0,1131.0,53.0,0.0,0.0,0.621,0.895,1.0,1.25,1.6,1.5,0.545,0.655,0.526,0.857,1.2,3.0,1.231
538,2011.0,1266.0,66.0,1462.0,55.0,0.0,0.0,0.875,1.133,0.4,1.083,0.846,0.789,2.2,0.905,0.846,1.0,0.5,1.0,1.056
539,2011.0,1276.0,75.0,1397.0,45.0,1.0,0.0,2.2,1.488,3.0,1.444,0.083,0.062,2.0,1.2,2.0,0.611,1.25,0.4,1.308
540,2011.0,1314.0,102.0,1254.0,87.0,1.0,0.0,1.097,0.788,0.375,0.548,1.824,1.68,0.75,1.826,1.105,1.286,0.273,10.0,0.679
541,2011.0,1323.0,69.0,1103.0,56.0,0.0,0.0,1.095,1.362,1.0,1.235,0.15,0.231,1.333,0.686,0.625,0.571,1.2,0.8,1.909
542,2011.0,1326.0,75.0,1427.0,46.0,1.0,0.0,1.611,0.981,3.0,1.412,0.833,1.143,1.0,1.6,4.333,1.0,0.714,3.0,0.692
543,2011.0,1345.0,65.0,1389.0,43.0,1.0,0.0,1.353,0.931,1.0,0.714,3.5,2.833,1.556,1.737,1.333,1.143,0.7,1.5,0.684
544,2011.0,1393.0,77.0,1232.0,60.0,1.0,0.0,1.045,0.8,1.0,0.762,2.667,2.214,0.9,1.733,1.308,1.071,1.143,4.0,0.667
545,2011.0,1400.0,85.0,1324.0,81.0,0.0,0.0,1.1,1.19,1.75,3.222,0.381,0.423,1.133,0.778,0.857,0.7,1.75,0.333,1.214
546,2011.0,1433.0,74.0,1207.0,56.0,1.0,0.0,0.9,0.846,2.4,0.962,2.364,3.0,0.667,0.917,1.167,0.353,2.333,4.0,0.615
547,2011.0,1449.0,68.0,1208.0,65.0,0.0,0.0,0.885,0.833,1.25,0.667,1.167,1.357,1.0,1.389,0.9,3.0,0.5,1.0,0.684
548,2011.0,1139.0,71.0,1338.0,70.0,1.0,0.0,0.923,1.13,2.0,2.455,0.917,0.778,0.714,0.654,0.571,0.5,1.0,2.0,1.0
549,2011.0,1140.0,89.0,1211.0,67.0,0.0,0.0,0.774,0.966,0.143,0.321,1.308,1.4,3.0,1.043,1.059,1.875,0.4,0.833,1.0
550,2011.0,1163.0,69.0,1153.0,58.0,1.0,0.0,0.864,0.8,1.5,1.143,2.5,2.143,1.0,1.625,0.833,1.125,0.6,1.5,0.684
551,2011.0,1196.0,73.0,1417.0,65.0,0.0,0.0,0.852,1.019,0.5,0.929,1.231,1.471,1.75,0.875,0.923,1.0,2.0,1.25,0.778
552,2011.0,1246.0,71.0,1452.0,63.0,0.0,0.0,0.917,1.06,1.167,1.056,0.706,0.667,1.0,0.84,0.75,1.1,5.0,0.333,1.211
553,2011.0,1350.0,65.0,1287.0,48.0,0.0,0.0,0.692,0.873,0.5,0.875,1.111,1.154,1.2,1.0,0.389,1.5,0.8,0.75,1.333
554,2011.0,1361.0,71.0,1396.0,64.0,0.0,0.0,0.893,1.015,1.0,1.273,0.889,1.222,1.0,0.759,1.0,0.846,0.5,0.167,1.071
555,2011.0,1458.0,70.0,1243.0,65.0,0.0,0.0,1.048,0.96,0.667,0.6,0.789,0.957,1.0,1.1,0.583,1.6,0.75,0.5,1.222
556,2011.0,1112.0,70.0,1400.0,69.0,1.0,0.0,1.0,1.019,2.667,1.273,0.778,1.0,1.1,0.913,1.308,0.923,1.6,0.286,1.176
557,2011.0,1181.0,73.0,1276.0,71.0,0.0,0.0,1.08,1.082,1.4,1.05,0.556,0.44,0.4,0.783,1.083,0.636,7.0,0.5,1.278
558,2011.0,1199.0,71.0,1323.0,57.0,1.0,0.0,1.158,0.774,1.286,0.633,1.5,1.316,0.6,1.348,1.25,1.5,0.5,1.8,0.72
559,2011.0,1242.0,73.0,1228.0,59.0,1.0,0.0,1.174,0.867,0.667,0.571,2.143,2.222,0.7,1.381,1.062,1.0,0.714,1.0,0.611
560,2011.0,1266.0,66.0,1393.0,62.0,1.0,0.0,0.808,1.085,1.0,0.733,3.8,3.286,3.0,0.9,1.364,0.778,1.571,0.5,0.619
561,2011.0,1314.0,86.0,1449.0,83.0,0.0,0.0,1.065,1.091,1.667,1.583,0.389,0.304,1.167,1.04,0.944,1.444,0.857,0.4,2.222
562,2011.0,1326.0,98.0,1206.0,66.0,1.0,0.0,1.385,0.983,2.0,1.444,1.667,2.571,0.846,1.375,1.769,0.529,1.6,0.333,0.647
563,2011.0,1433.0,94.0,1345.0,76.0,1.0,0.0,1.233,0.97,1.0,0.84,1.5,1.273,0.692,1.3,1.3,0.571,1.333,0.333,0.867
564,2011.0,1112.0,93.0,1181.0,77.0,0.0,0.0,0.794,0.921,0.556,0.933,1.125,1.048,0.562,0.75,0.667,0.917,0.714,2.0,0.952
565,2011.0,1139.0,61.0,1458.0,54.0,0.0,0.0,0.895,1.244,1.4,1.611,0.722,0.731,1.2,0.704,1.286,0.786,0.875,1.5,1.053
566,2011.0,1163.0,74.0,1361.0,67.0,0.0,0.0,1.0,1.123,0.875,1.375,0.5,0.812,1.667,0.846,1.077,1.0,0.8,0.333,0.875
567,2011.0,1196.0,83.0,1140.0,74.0,1.0,0.0,1.24,0.915,1.1,0.919,0.714,1.375,0.833,1.167,1.769,1.25,0.727,5.0,0.632
568,2011.0,1242.0,77.0,1350.0,57.0,1.0,0.0,1.364,0.969,2.25,0.731,0.889,0.833,0.938,1.474,2.857,0.818,2.333,1.5,1.4
569,2011.0,1246.0,62.0,1326.0,60.0,1.0,0.0,1.158,0.828,1.0,1.062,0.75,0.636,0.438,1.25,1.571,1.571,0.5,11.0,1.286
570,2011.0,1314.0,81.0,1266.0,63.0,0.0,0.0,0.742,0.851,0.4,1.0,1.071,0.952,0.818,0.923,0.533,2.571,0.364,1.0,1.062
571,2011.0,1433.0,72.0,1199.0,71.0,1.0,0.0,0.923,0.746,1.714,1.368,1.0,1.111,0.333,0.962,2.571,1.062,1.5,0.167,1.053
572,2011.0,1139.0,74.0,1196.0,71.0,0.0,0.0,1.042,0.95,0.333,0.424,1.059,0.815,0.5,1.04,1.25,0.7,3.0,3.0,1.2
573,2011.0,1163.0,65.0,1112.0,63.0,1.0,0.0,0.958,0.918,1.25,0.81,1.273,1.125,0.579,0.87,0.714,0.556,1.667,6.0,1.25
574,2011.0,1246.0,76.0,1314.0,69.0,1.0,0.0,1.0,0.903,4.0,1.375,0.833,1.067,0.818,1.0,1.231,1.077,1.111,1.0,0.765
575,2011.0,1433.0,71.0,1242.0,61.0,0.0,0.0,1.048,1.17,0.167,0.84,0.882,1.273,2.111,1.0,0.714,1.077,1.143,6.0,1.111
576,2011.0,1139.0,70.0,1433.0,62.0,1.0,0.0,0.913,1.017,1.0,1.045,2.5,2.0,2.667,1.231,0.471,0.9,1.667,0.5,0.667
577,2011.0,1163.0,56.0,1246.0,55.0,0.0,0.0,0.913,1.265,9.0,2.25,0.444,1.091,2.5,0.688,0.75,0.667,2.2,1.0,0.923
578,2011.0,1163.0,53.0,1139.0,41.0,0.0,0.0,0.632,1.164,9.0,3.0,0.571,0.875,1.176,0.583,0.833,0.545,2.0,0.2,1.133
579,2012.0,1140.0,78.0,1233.0,72.0,0.0,0.0,1.033,1.129,0.857,1.25,0.364,0.4,0.8,0.848,0.905,0.9,1.111,0.429,1.357
580,2012.0,1443.0,59.0,1290.0,58.0,1.0,0.0,0.864,1.016,0.5,0.727,1.9,1.5,2.6,1.545,0.833,1.647,0.636,1.125,0.75
581,2012.0,1378.0,65.0,1143.0,54.0,1.0,0.0,1.333,0.845,1.667,1.071,0.444,0.571,0.417,1.421,1.5,1.571,3.0,2.0,1.0
582,2012.0,1436.0,71.0,1249.0,59.0,0.0,0.0,0.8,1.2,1.0,1.182,0.882,0.875,2.111,0.84,0.375,1.4,1.0,0.667,0.895
583,2012.0,1124.0,68.0,1355.0,60.0,0.0,0.0,0.913,0.962,1.25,1.5,0.571,0.7,0.583,0.696,1.778,1.083,1.167,0.5,1.062
584,2012.0,1160.0,68.0,1424.0,64.0,0.0,0.0,1.045,1.479,1.286,3.0,0.529,0.63,1.333,0.568,1.083,0.348,3.5,2.667,1.222
585,2012.0,1211.0,77.0,1452.0,54.0,1.0,0.0,1.75,1.02,3.0,1.0,0.632,0.571,0.5,1.316,1.5,1.0,4.5,0.667,1.471
586,2012.0,1231.0,79.0,1308.0,66.0,0.0,0.0,0.844,0.907,0.571,0.923,1.0,1.0,1.0,1.143,0.467,1.417,0.417,6.0,1.083
587,2012.0,1235.0,77.0,1163.0,64.0,1.0,0.0,1.238,0.964,0.857,0.842,1.267,0.909,1.5,1.812,1.25,2.75,0.286,0.8,0.882
588,2012.0,1243.0,70.0,1379.0,64.0,0.0,0.0,1.048,1.429,4.0,1.917,0.462,0.5,2.6,0.808,0.667,0.909,2.0,0.143,1.389
589,2012.0,1246.0,81.0,1443.0,66.0,1.0,0.0,1.2,0.857,0.5,0.667,1.8,1.562,0.9,1.5,1.4,1.2,0.333,4.5,0.737
590,2012.0,1257.0,69.0,1172.0,62.0,1.0,0.0,1.0,0.867,0.25,0.263,1.625,1.565,1.0,1.174,0.667,1.0,1.25,0.667,0.826
591,2012.0,1266.0,88.0,1140.0,68.0,0.0,0.0,0.767,0.924,0.778,0.95,0.789,0.846,0.562,0.781,0.842,1.062,1.143,2.0,1.1
592,2012.0,1293.0,58.0,1161.0,41.0,1.0,0.0,1.25,1.062,1.667,1.214,2.167,2.889,0.833,0.786,1.286,0.364,1.5,5.0,0.364
593,2012.0,1307.0,75.0,1253.0,68.0,0.0,0.0,1.12,1.3,0.571,0.762,0.444,0.583,2.286,0.833,0.684,1.071,1.0,0.286,1.188
594,2012.0,1326.0,78.0,1259.0,59.0,1.0,0.0,1.368,1.074,1.25,1.0,1.235,1.182,3.2,1.737,1.222,1.5,1.0,1.0,0.792
595,2012.0,1393.0,72.0,1421.0,65.0,0.0,0.0,0.84,0.875,1.8,1.0,0.824,0.667,0.667,1.222,1.062,1.333,0.6,0.2,1.467
596,2012.0,1433.0,62.0,1455.0,59.0,0.0,0.0,0.96,1.051,0.833,0.696,1.0,1.111,1.2,0.889,1.444,1.091,1.0,1.333,1.0
597,2012.0,1435.0,79.0,1217.0,70.0,0.0,0.0,1.0,1.217,1.125,1.333,0.524,0.467,0.8,0.68,1.077,0.625,0.5,0.2,1.167
598,2012.0,1458.0,73.0,1285.0,49.0,1.0,0.0,1.278,1.021,3.333,2.111,1.7,1.267,2.2,1.625,1.875,1.25,0.375,4.0,0.938
599,2012.0,1153.0,65.0,1400.0,59.0,1.0,0.0,1.35,1.035,0.429,0.8,0.667,1.143,1.2,1.167,1.545,0.818,0.667,0.8,1.067
600,2012.0,1166.0,58.0,1104.0,57.0,0.0,0.0,1.0,0.96,0.778,0.81,1.2,0.923,0.857,1.083,0.643,1.286,1.25,1.333,1.636
601,2012.0,1196.0,71.0,1438.0,45.0,0.0,0.0,0.643,0.887,0.75,0.783,0.545,0.588,0.222,0.7,1.091,1.083,0.833,1.0,1.5
602,2012.0,1199.0,66.0,1382.0,63.0,0.0,0.0,0.958,1.075,1.0,0.737,0.909,0.929,1.556,1.045,1.231,1.182,1.0,0.333,1.143
603,2012.0,1207.0,74.0,1125.0,59.0,0.0,0.0,0.7,1.102,2.0,2.25,0.778,0.846,1.429,0.56,1.143,0.75,1.5,0.333,1.5
604,2012.0,1242.0,65.0,1178.0,50.0,1.0,0.0,1.15,0.794,1.667,0.941,2.0,1.643,0.438,1.32,1.333,1.0,0.667,1.667,0.81
605,2012.0,1250.0,75.0,1181.0,70.0,0.0,0.0,1.091,1.115,1.0,1.444,0.64,0.622,1.444,1.16,1.0,1.625,0.571,3.0,1.182
606,2012.0,1277.0,89.0,1254.0,67.0,1.0,0.0,1.818,1.36,0.375,0.529,0.4,0.391,3.75,1.75,2.1,1.0,1.0,0.25,1.7
607,2012.0,1301.0,79.0,1361.0,65.0,0.0,0.0,0.742,1.151,2.667,2.556,0.786,0.667,1.333,0.656,0.692,0.9,1.0,0.667,1.308
608,2012.0,1313.0,86.0,1281.0,84.0,1.0,0.0,1.103,1.073,0.769,0.655,0.923,1.059,2.0,1.278,0.933,1.375,0.333,3.0,1.053
609,2012.0,1314.0,77.0,1436.0,58.0,0.0,0.0,0.926,0.969,0.6,1.0,0.278,0.333,1.067,1.182,0.571,1.818,0.429,0.333,1.9
610,2012.0,1325.0,65.0,1276.0,60.0,1.0,0.0,1.0,0.796,0.857,0.696,1.667,1.545,0.364,1.222,1.182,0.9,3.0,2.0,0.75
611,2012.0,1345.0,72.0,1388.0,69.0,1.0,0.0,0.963,0.891,1.25,0.64,1.364,1.385,0.583,0.926,0.636,0.909,2.333,0.667,0.944
612,2012.0,1378.0,58.0,1396.0,44.0,1.0,0.0,1.133,1.19,4.0,1.417,1.333,1.312,2.333,1.045,0.778,0.923,1.667,0.2,0.842
613,2012.0,1387.0,61.0,1272.0,54.0,1.0,0.0,1.0,0.852,2.5,0.867,1.4,1.059,0.8,1.368,1.75,1.545,0.75,0.333,0.706
614,2012.0,1462.0,67.0,1323.0,63.0,1.0,0.0,0.88,0.898,0.556,0.476,4.5,3.0,1.667,1.333,0.579,0.909,1.0,1.0,0.875
615,2012.0,1124.0,80.0,1160.0,63.0,0.0,0.0,0.821,0.797,0.455,0.75,0.923,1.0,0.412,0.875,0.867,1.182,0.667,0.75,1.333
616,2012.0,1231.0,63.0,1433.0,61.0,1.0,0.0,1.043,0.807,0.667,0.433,1.5,0.846,1.0,1.867,1.625,2.0,0.6,0.667,0.812
617,2012.0,1246.0,87.0,1235.0,71.0,0.0,0.0,0.806,1.089,0.3,1.1,1.2,1.136,1.0,0.679,0.368,0.636,3.0,0.4,0.947
618,2012.0,1257.0,59.0,1307.0,56.0,0.0,0.0,1.045,1.208,0.714,1.533,0.625,0.667,2.429,1.056,1.444,1.182,0.556,0.4,0.857
619,2012.0,1266.0,62.0,1293.0,53.0,0.0,0.0,0.952,1.164,1.0,1.4,0.562,0.476,2.6,0.968,0.636,1.333,0.857,1.0,1.636
620,2012.0,1326.0,73.0,1211.0,66.0,0.0,0.0,0.88,1.057,0.889,0.958,1.0,1.056,1.444,0.955,1.077,0.818,0.5,0.25,1.118
621,2012.0,1393.0,75.0,1243.0,59.0,1.0,0.0,1.095,0.672,1.5,0.529,1.769,1.526,0.36,1.438,1.625,1.0,1.2,8.0,0.9
622,2012.0,1458.0,60.0,1435.0,57.0,0.0,0.0,0.87,0.836,0.5,0.576,3.0,2.0,0.9,1.3,0.615,1.5,1.0,3.0,1.062
623,2012.0,1153.0,62.0,1199.0,56.0,1.0,0.0,1.0,1.0,0.833,0.882,1.583,1.533,1.0,1.095,1.182,0.882,2.6,0.625,0.9
624,2012.0,1196.0,84.0,1313.0,50.0,0.0,0.0,0.643,1.245,0.4,0.857,0.556,0.52,1.077,0.486,0.692,0.615,0.75,0.75,1.75
625,2012.0,1242.0,63.0,1345.0,60.0,1.0,0.0,1.05,1.24,0.75,1.333,1.25,1.211,1.75,0.958,0.909,0.7,2.0,4.0,1.125
626,2012.0,1277.0,65.0,1387.0,61.0,0.0,0.0,0.72,1.109,1.75,2.5,1.636,1.353,1.6,0.741,0.75,0.545,2.5,1.0,0.842
627,2012.0,1301.0,66.0,1207.0,63.0,0.0,0.0,1.05,0.944,1.143,1.667,0.684,0.548,0.471,1.042,1.182,1.2,1.25,1.333,1.643
628,2012.0,1314.0,87.0,1166.0,73.0,1.0,0.0,1.179,0.956,1.0,0.8,1.444,1.583,1.222,1.269,1.455,1.0,0.571,3.0,0.444
629,2012.0,1325.0,62.0,1378.0,56.0,1.0,0.0,0.85,0.935,4.5,1.2,1.357,1.316,0.7,0.783,1.0,0.9,1.8,0.167,1.188
630,2012.0,1462.0,70.0,1250.0,58.0,0.0,0.0,0.875,1.185,0.429,1.467,0.867,0.952,1.25,0.677,0.5,0.571,3.0,0.833,1.333
631,2012.0,1196.0,68.0,1266.0,58.0,0.0,0.0,0.833,1.102,0.857,0.778,0.923,1.2,1.5,0.812,0.733,0.818,1.6,0.333,1.133
632,2012.0,1257.0,57.0,1277.0,44.0,1.0,0.0,1.5,1.122,1.8,1.095,0.545,0.917,1.375,1.0,1.25,0.667,1.125,1.0,0.733
633,2012.0,1326.0,81.0,1153.0,66.0,0.0,0.0,0.963,1.0,1.125,1.353,0.263,0.296,0.667,0.913,0.571,1.636,0.385,5.0,1.909
634,2012.0,1393.0,64.0,1458.0,63.0,1.0,0.0,1.286,1.0,0.357,0.333,0.714,0.75,0.875,1.118,0.333,1.0,2.0,0.5,1.083
635,2012.0,1124.0,75.0,1462.0,70.0,1.0,0.0,1.208,1.018,1.667,1.0,0.632,0.583,0.909,1.389,2.1,1.3,1.0,0.75,1.133
636,2012.0,1242.0,60.0,1301.0,57.0,0.0,0.0,0.792,1.047,6.0,1.5,1.182,0.85,1.05,0.867,0.769,1.0,0.778,0.545,1.214
637,2012.0,1246.0,102.0,1231.0,90.0,0.0,0.0,1.161,1.078,1.0,1.8,0.371,0.459,0.8,0.792,1.333,1.333,1.0,0.5,1.5
638,2012.0,1314.0,73.0,1325.0,65.0,0.0,0.0,0.885,1.092,1.714,1.455,0.5,0.333,0.318,0.561,0.944,0.542,3.25,0.375,1.692
639,2012.0,1257.0,72.0,1196.0,68.0,0.0,0.0,0.889,0.8,1.333,1.25,1.0,1.2,0.75,1.182,1.545,2.333,0.667,1.0,0.714
640,2012.0,1326.0,77.0,1393.0,70.0,0.0,0.0,1.048,1.039,1.5,1.231,0.645,0.595,0.571,0.72,0.9,1.0,1.5,2.333,1.45
641,2012.0,1242.0,80.0,1314.0,67.0,0.0,0.0,0.966,1.016,0.5,1.214,0.5,0.5,0.727,0.9,1.286,1.25,0.556,2.0,1.062
642,2012.0,1246.0,82.0,1124.0,70.0,1.0,0.0,0.96,0.703,1.0,0.643,1.875,2.316,0.5,1.333,1.0,0.929,1.8,1.8,0.594
643,2012.0,1242.0,64.0,1326.0,62.0,1.0,0.0,1.25,0.949,0.375,0.5,0.786,0.933,1.2,1.5,1.273,1.417,0.714,1.143,0.882
644,2012.0,1246.0,69.0,1257.0,61.0,1.0,0.0,1.167,0.71,0.5,0.636,1.222,1.538,0.316,1.286,1.286,1.167,1.4,1.75,0.875
645,2012.0,1246.0,67.0,1242.0,59.0,0.0,0.0,0.957,1.107,0.833,0.786,0.667,0.714,0.917,0.774,0.75,0.818,1.5,0.455,1.067
646,2013.0,1299.0,73.0,1251.0,72.0,0.0,0.0,0.852,1.038,1.25,1.278,1.455,0.947,1.0,0.889,1.5,1.25,0.667,0.75,0.895
647,2013.0,1388.0,67.0,1292.0,54.0,1.0,0.0,0.955,0.885,2.0,1.167,2.833,3.571,1.333,1.136,0.643,0.778,0.75,0.333,0.75
648,2013.0,1241.0,68.0,1254.0,55.0,0.0,0.0,0.808,1.054,0.375,0.696,1.25,1.167,1.143,0.76,0.647,1.0,2.333,0.1,0.75
649,2013.0,1247.0,80.0,1129.0,71.0,0.0,0.0,0.839,1.082,0.636,0.857,1.714,1.5,3.667,0.947,0.875,1.0,0.75,1.0,0.812
650,2013.0,1112.0,81.0,1125.0,64.0,1.0,0.0,1.45,1.0,1.125,0.63,0.875,0.87,3.0,2.286,1.857,2.0,0.286,5.0,1.05
