Season,TeamID,Seed,OrdinalRank,PIE,FG_PCT,TURNOVER_RATE,OFF_REB_PCT,FT_RATE,4FACTOR,OFF_EFF,DEF_EFF,ASSIST_RATIO,DEF_REB_PCT,FT_PCT,WINPCT
2014,1203,9,29,0.5947616442172736,0.5178708489740925,0.16360208557137101,0.34809743730676523,0.4756794591095034,0.3890202673102583,1.1301470150950572,1.0303946797819155,0.1499913806680973,0.6912623619895137,0.6446198099633547,0.75
2014,1386,10,32,0.5527140345324979,0.5417558025654683,0.1639380994591784,0.28818173671381886,0.44389341303944996,0.3819072051896632,1.1341805350700414,1.0637592795726207,0.15656376294807928,0.7276921760891049,0.6300044738489416,0.7272727272727273
2014,1344,11,40,0.5537441585776772,0.48436376404655807,0.14710609883554016,0.3495403906611373,0.43104442568224977,0.3650867723120733,1.149083095710783,1.0905704466255381,0.1465931782167561,0.7077017132081508,0.778669814274965,0.6764705882352942
2014,1217,12,46,0.6519709961051408,0.5318259353619781,0.15469200596120875,0.3206071203223744,0.4866601949389626,0.38852382894041276,1.1779983045229876,0.9780428223482518,0.16068028439049567,0.7100829717114223,0.7318141782623198,0.8620689655172413
2014,1174,13,65,0.5286046365422127,0.506741027430232,0.1177502792701669,0.28832466082515334,0.4423449905722764,0.3561506615405067,1.1784070047384076,1.1140513871409174,0.11696684238213835,0.6754288559606939,0.7077281804580206,0.7352941176470589
2014,1300,14,99,0.6725105243751672,0.5042817069023935,0.14909269814021783,0.3520417879137563,0.5263039350044558,0.3883398051294315,1.1694108529420126,0.9620452599985982,0.1559282665351406,0.6724480665622604,0.7173205616589029,0.8387096774193549
2014,1454,15,131,0.4928632007817981,0.49871761842293955,0.17696481582687676,0.2850894819223383,0.46385376930170025,0.3703242131056178,1.0874423652099034,1.0947342475567523,0.14466321171481467,0.6934788857461704,0.7339689822007031,0.6060606060606061
2014,1157,16,196,0.48959292558493767,0.4890131542744499,0.17400254282711428,0.33624963701089994,0.4062670535679209,0.36729588285392667,1.0752168834989722,1.0504787233888968,0.10832879171890375,0.7017811863025492,0.7054576516274272,0.6
2014,1196,1,1,0.66568162455532,0.5296716526453683,0.1526140272533683,0.3472590271208693,0.4412784952791527,0.38566574758753613,1.175275066888386,0.963477187868022,0.15134117399757482,0.7133568964058123,0.6487244738449296,0.9411764705882353
2014,1242,2,3,0.604261339430371,0.5477769406484507,0.16385067819171006,0.37038983533438957,0.5030516655550855,0.40960916270744857,1.2147419568299045,1.0722087783948384,0.1569085534061828,0.7125609962197134,0.7115747794173932,0.7272727272727273
2014,1393,3,16,0.5973126886948599,0.4853456000062023,0.12183845531474524,0.3734004116060514,0.39643938356666175,0.35874384368737683,1.177020782627731,1.0298189179166548,0.1388704571541702,0.6809308659876769,0.699949166393699,0.84375
2014,1417,4,14,0.6101982089990671,0.5456396215409174,0.13171473356534474,0.3054265626983644,0.3963255221002297,0.3717186728624105,1.2155387630231573,1.0527497509185932,0.17609375114184242,0.7202545498958763,0.7439784919074297,0.7647058823529411
2014,1433,5,13,0.5848715325625894,0.4797774992809792,0.1435472652471691,0.34578244268836744,0.36206343621094844,0.3512638199934997,1.1086083079783715,0.9562270475820496,0.13285133225021648,0.6929693580418755,0.6649572737828486,0.7647058823529411
2014,1326,6,24,0.645941596170028,0.5040279185068246,0.14799594170645738,0.29677463541878707,0.4347302961712798,0.36317462433879366,1.1229010501754866,0.9591722018460083,0.13717452015723186,0.7046600916709587,0.6838856121128613,0.7352941176470589
2014,1307,7,12,0.622237080695433,0.5177604457751566,0.13966843618095828,0.322559668630232,0.4799417955657364,0.378524490416209,1.1781261316825007,1.0469780266843474,0.166791727026024,0.7210507558499094,0.7260138775860293,0.8181818181818182
2014,1160,8,34,0.5362102299325109,0.4865777030117467,0.16826718233731655,0.3441799145441402,0.49339028394850415,0.37954240229013153,1.092624404646843,1.0545353733451595,0.12532301582737626,0.740820098634392,0.7164229865056124,0.6764705882352942
2014,1338,9,39,0.6188976214802155,0.507533675918039,0.13997395532109447,0.37619934393311083,0.4724313455836082,0.3841115298216527,1.1898750528419997,1.0281383100924935,0.17030629379737386,0.7170506400407782,0.7123326948501134,0.7352941176470589
2014,1390,10,41,0.5468307289157648,0.5234267726081818,0.14809711185564045,0.2851123917419258,0.4586023331050637,0.37220781532132763,1.1484242303587073,1.0723215566578794,0.13192768417354742,0.7203037039124663,0.691657443061068,0.6363636363636364
2014,1173,11,43,0.5557445098156795,0.5281998893940962,0.1554410268232217,0.34282171148992824,0.41925373276775924,0.3815926146765935,1.167893778568243,1.0748432027560946,0.1443325266740422,0.7156490347390694,0.6797127946261774,0.696969696969697
2014,1372,12,52,0.6194443103174917,0.5252966807711104,0.14069975166706614,0.3898742341580466,0.40808584673380754,0.3844813340668912,1.22476668331087,1.0207654570007936,0.17280864916323113,0.7122650233240262,0.7097833853320881,0.9354838709677419
2014,1409,13,73,0.5730796903577938,0.49347958832254335,0.14495428731357685,0.30571286152849386,0.4923322443799479,0.3686228161201025,1.1156340173282975,1.0233354838257478,0.13518697718633738,0.708840459388329,0.6915376100952337,0.6363636363636364
2014,1444,14,66,0.5472801742709896,0.5244843497143157,0.18634983960131787,0.31629791278398794,0.5320434878345321,0.3994473055180331,1.1207788367975084,1.0601955201771198,0.12495470467826456,0.6861439470426041,0.7160732875322247,0.7096774193548387
2014,1184,15,97,0.5237337535590999,0.5701862404450069,0.14632919484356027,0.22718388971290943,0.45072954009302457,0.37770300384542843,1.212482453680428,1.127506270444242,0.15837693831897404,0.6682479975001364,0.7456991006993244,0.7096774193548387
2014,1107,16,185,0.5323123660722302,0.4897306292828064,0.17199802791884378,0.3263486448780086,0.4353521436361178,0.3694643092138529,1.0901644690473593,1.0545089604500584,0.13031266976374078,0.7136911851392597,0.7502484435730856,0.5625
2014,1291,16,189,0.47453509834018875,0.519925131792534,0.14960313872796352,0.28306781949599713,0.37942807741864304,0.3588986129110004,1.138186636240539,1.159983184971479,0.12829661773447232,0.6692297885688288,0.7502336877838607,0.5
2014,1455,1,4,0.6976117352336944,0.5231907820763231,0.13799428319942836,0.35397701575720497,0.47930372817766553,0.38646584600847717,1.2226813284707425,0.9744598895122882,0.14976409662564144,0.7472701211836552,0.7311594849150055,1.0
2014,1276,2,11,0.5785673757895458,0.5568249915310803,0.13191679892236824,0.2829482437599621,0.36231875409242154,0.36664665820887987,1.2319159274553957,1.0835673847701213,0.16343082845785023,0.712254106268413,0.7544290017411648,0.7575757575757576
2014,1181,3,9,0.5917848981357596,0.5416613809748908,0.12153223531370762,0.34832060912770946,0.4003883911750479,0.37676999172018233,1.2640636628003936,1.0799040095271042,0.1573755767411955,0.6852522870685489,0.717113625889449,0.7647058823529411
2014,1257,4,19,0.712394298411345,0.5405084713186499,0.12546987864388104,0.370054679350762,0.4148495261510625,0.383809222981242,1.2502731218330496,0.9280186127932734,0.15927688990892996,0.6754605861082175,0.6495806531276996,0.8529411764705882
2014,1387,5,27,0.6044634066227065,0.4985643991785982,0.1641805295192833,0.2900841800260736,0.414907712943611,0.3607238849980165,1.0847713649545172,0.959188162579401,0.15346485337523696,0.7131629197207314,0.7193093298400948,0.8064516129032258
2014,1269,6,23,0.5540169490478082,0.5074279761909652,0.16300391983077545,0.3397451143159819,0.40704480235388263,0.37272791365035873,1.1130281672072995,1.0333125907801317,0.15268087066604677,0.6871679839644789,0.673496729579613,0.75
2014,1400,7,36,0.5691203609010205,0.4769609919274078,0.14869967361801176,0.39266033416511203,0.44558459138764234,0.37332907071663485,1.1220535890095598,1.061096046216046,0.1315141675427807,0.6997956967459269,0.6618496164268926,0.696969696969697
2014,1246,8,17,0.6323558483813186,0.4997623709025064,0.15055297020972708,0.4188485668673586,0.5455222054827955,0.4031412351093253,1.1858925045131017,1.0427760760656186,0.1242168457962004,0.7060366263721302,0.681186603065651,0.7058823529411765
2014,1243,9,51,0.5602132594173126,0.4931032316112616,0.15870633343385968,0.3426274980419094,0.4167823714975655,0.3679607313359863,1.108430057379011,1.037735025992156,0.1637258812116664,0.6782652522845266,0.6590748042443344,0.625
2014,1113,10,44,0.5654507887550525,0.5243519892931767,0.14752146814364753,0.2414970240723091,0.42389880922340245,0.35850538895115475,1.127364301970779,1.033291979510789,0.15319198270911352,0.7024063963344609,0.6917940907688007,0.65625
2014,1234,11,56,0.6376534668113651,0.515109690466238,0.13470335362636607,0.3805430363307354,0.46894141295766034,0.3861695338028829,1.2185915860173455,1.0433143569535148,0.16113814992654793,0.7131471138015613,0.738335807955486,0.625
2014,1397,11,42,0.5922784483379872,0.4961469818822298,0.14310730916764924,0.39146910586444605,0.4198901498043694,0.37551296368834886,1.1767497091244334,1.022559365169263,0.13636588689303158,0.7277203683500875,0.7020369265230522,0.625
2014,1301,12,55,0.5148892539928063,0.49545000095166286,0.13546769202761533,0.3481658899813205,0.37061690228795474,0.35727263672702625,1.1402993721815218,1.1200975499541665,0.14321842720321828,0.6425293892705989,0.6571234600488012,0.6176470588235294
2014,1462,12,47,0.5527783171289586,0.5245124324785444,0.16128337904748485,0.34136682443297334,0.4319842492450646,0.3831968200266434,1.1498007045486578,1.0836143428245104,0.16145877581483406,0.7154031934054981,0.6885199266355326,0.6363636363636364
2014,1264,13,60,0.578670436461925,0.5118957533122666,0.16961449935836675,0.3430802599190854,0.5813524594513719,0.4029808470660211,1.1367364999723633,1.0283279740331024,0.1347971477256408,0.6708703167467668,0.657490642083743,0.78125
2014,1273,14,81,0.6058919064710272,0.5446104608405727,0.1553979388249569,0.3255574136102342,0.37503155635354307,0.37805988521754663,1.1915237171023971,1.0313482305416408,0.1667843117993029,0.7007712044527425,0.7282601952778222,0.7419354838709677
2014,1459,15,153,0.511930036015593,0.49244764060992574,0.1408897269414643,0.3069039694269371,0.3423093517484376,0.34492868462698945,1.1010282663929878,1.0628182330817635,0.14281197926406963,0.7169366237534738,0.6668960962448738,0.5862068965517241
2014,1142,16,208,0.4579774936890644,0.4642950832865763,0.12618008325463165,0.308111871614913,0.33303553359942256,0.32884075849118444,1.079595903486963,1.1223851470389923,0.137883206252935,0.6716443538138082,0.6998314618556238,0.36666666666666664
2014,1411,16,239,0.5457790081694371,0.521542348800969,0.16761609290641905,0.32946644759740895,0.5078987632702057,0.39259906675700496,1.1505094160652525,1.1176656743384372,0.14457434583827095,0.6906834544843254,0.7177172965631675,0.5625
2014,1112,1,2,0.6960206412031775,0.5169289080542234,0.13582205555771834,0.3737384796395797,0.4277489314289873,0.37963711275338297,1.1827380174305904,0.9356451464144123,0.1636960659773757,0.7398829232914578,0.6604173584341009,0.8823529411764706
2014,1458,2,6,0.6161372167271882,0.5312954776060522,0.11303504826604709,0.27781687689007506,0.45581098886232607,0.3647119768162966,1.2130985293242715,1.0641590498299587,0.14402494017609307,0.7308547598750708,0.728099627293512,0.7878787878787878
2014,1166,3,10,0.6084388647821624,0.5953253686438643,0.13489684876929517,0.27436860343761843,0.3510525963903297,0.37938596979594263,1.2776924423922456,1.0872517777712334,0.19292991968801387,0.7226775489613795,0.7623120080744714,0.7878787878787878
2014,1361,4,15,0.635446598869791,0.47245287626446025,0.12813839431299123,0.35907376043845185,0.45709501078341047,0.3613947527892339,1.1267682806433554,0.9569204826425993,0.10834924856414038,0.7094197799457183,0.6409221931835847,0.8709677419354839
2014,1328,5,26,0.5668832265579694,0.5211375431366951,0.13636242491156808,0.3223885926569737,0.4047082001014989,0.36772957202918966,1.1944227617473726,1.1018704690358225,0.1487365509017824,0.6912937474711758,0.7485691771099472,0.71875
2014,1124,6,30,0.5511450241099517,0.5173399095749559,0.1503472131397866,0.41007425292069855,0.4495940227520631,0.39397672111187826,1.2025213829559704,1.1138235498471865,0.15509558689082611,0.672349362638633,0.6684840294425947,0.6666666666666666
2014,1332,7,28,0.5809215353992029,0.5406515878925688,0.143925985467547,0.32356200680005437,0.4391838506244865,0.38283211047759824,1.2106155395720357,1.0901880963427266,0.15026301481634682,0.681169632719431,0.7692824218276244,0.71875
2014,1211,8,20,0.6447427125292986,0.5548457903415474,0.14998111614424697,0.3020310936570023,0.4215847961651931,0.38307753332886013,1.2001257603924722,1.0230363164290037,0.1610241735078597,0.709308813062467,0.7002262987128289,0.8181818181818182
2014,1329,9,45,0.6186037922999137,0.529020894882829,0.1316744270974658,0.2779455149397966,0.5094200166961339,0.3765290702198774,1.1951852863975199,1.0275122508867633,0.14412930975615826,0.6809242526665866,0.7237111162742418,0.6363636363636364
2014,1140,10,31,0.5638543447843685,0.511887086150333,0.13230451390937084,0.3495146434352303,0.4816247591197016,0.3799776054924773,1.1870338605540007,1.0920816637462871,0.1499812794368903,0.7185730314570867,0.6848801032549372,0.6666666666666666
2014,1304,11,48,0.5246838182060125,0.48666698562931865,0.14905951757558183,0.25509873451627224,0.43731114600566423,0.34854809244972695,1.0803061860892818,1.04575779465689,0.11458977595134659,0.7154233458807555,0.719266363405559,0.6129032258064516
2014,1295,12,35,0.5775006138739532,0.5534173383800722,0.13565747297266956,0.3164713564074946,0.42705342874063545,0.38263358918779056,1.2314222790265048,1.1089024493105026,0.13609527843497843,0.7237646493902172,0.7497363921278045,0.7857142857142857
2014,1308,13,71,0.6404711731906612,0.5389468664748033,0.1608606555784424,0.38168346503968703,0.5595548146693126,0.41606382569286615,1.201287697899716,1.0548424470055406,0.14161171115155294,0.6716373421439815,0.6918324749121983,0.7352941176470589
2014,1418,14,90,0.5199460427990951,0.5221895651257055,0.16222966106664025,0.36279206797634767,0.4562989385460099,0.3904364956941133,1.161640954325192,1.1082451830800562,0.13263489043278825,0.6838293055425864,0.6655520655364174,0.6451612903225806
2014,1110,15,118,0.6021488222533486,0.566968648189837,0.2060934192691288,0.26702374776967974,0.3574980926939362,0.38534027755124345,1.1048839923074945,1.0157595123834773,0.18147079598632643,0.7054565302452067,0.7210501861465346,0.625
2014,1451,16,149,0.5541736815994793,0.5520045547765022,0.1717352714477495,0.2782984686000017,0.5177691086621606,0.39706069979186276,1.1667996194770527,1.1071362913198246,0.14972604556082955,0.7162947456699142,0.7380242222631779,0.6071428571428571
2015,1437,1,2,0.6641818033369834,0.5544671601150205,0.14464692061665352,0.32460525697829395,0.43755813087989043,0.388503365227814,1.2276441114845438,0.9789861751263791,0.17388199450863712,0.6944856965897039,0.7240408296147418,0.9411764705882353
2015,1438,2,7,0.7107888077728037,0.5146520608969449,0.13793211198231664,0.3374370387585902,0.3498864201044137,0.3603142231217372,1.1638413507699856,0.9004781635007403,0.15748967743187314,0.7606412373371654,0.7228210663610956,0.90625
2015,1328,3,18,0.6178247188321746,0.49492864860000585,0.15384267461420995,0.30470054118673856,0.3394986384494127,0.3482970320983144,1.1020484977866896,0.9605213220207459,0.13524682331739254,0.6862961962007674,0.7398665607507805,0.6875
2015,1257,4,21,0.6250101909550324,0.4809114607203845,0.15167370286888399,0.3351836453040299,0.3917591053190056,0.35608360486403157,1.0895776991726385,0.9469537606632562,0.12733726520252409,0.6948353895415688,0.6734298938093927,0.75
2015,1320,5,14,0.6759359813063315,0.5696819061045221,0.162528550838221,0.25576687924194136,0.4111749414581424,0.38133451721847367,1.1825971050744806,0.9746751649788927,0.15503054686661183,0.743938671986816,0.7379185437405659,0.9090909090909091
2015,1344,6,22,0.5710609423947048,0.48838552862819373,0.15381703835733004,0.34669711751275384,0.429202320509704,0.36752824261961636,1.1171639036220244,1.0460367144702036,0.15266475964380938,0.7070143198565799,0.7053267529129632,0.6666666666666666
2015,1277,7,23,0.6097917599768337,0.5414419232894023,0.15361602318260187,0.3421677664438856,0.320461725376783,0.37148358720670593,1.1663871792762637,1.0302776226254877,0.18262315156964545,0.7426300223288591,0.6285518047618177,0.6764705882352942
2015,1301,8,39,0.5543772107802447,0.5003212964164445,0.13834820751633722,0.33281342915959733,0.3793732912464707,0.3581842499645522,1.1387639640631766,1.0641019083458263,0.13160778796276484,0.6990017207228953,0.6869627123870999,0.6060606060606061
2015,1261,9,57,0.5877280916261756,0.5061401860913282,0.17643035585396727,0.33607272873784666,0.34894219311731545,0.3661195381151897,1.088424266972388,1.0010052052026743,0.15942919734152422,0.6714748353025479,0.6982433482305688,0.6875
2015,1208,10,38,0.5844257896706375,0.4949043133516311,0.16895773331245245,0.3163535433841499,0.4882415659957944,0.3767081022449647,1.0887556961286653,1.0215029145821846,0.141915929496117,0.7141572607063884,0.6863392052340918,0.65625
2015,1129,11,40,0.5909372130144641,0.5380504110627753,0.14322635426452282,0.27374306662399106,0.33396605397926665,0.3558702744129291,1.1556901715390284,1.0090062129999129,0.1408882402631605,0.7417251239885223,0.7299143169279733,0.7419354838709677
2015,1173,11,32,0.6027079488928309,0.5295131055250946,0.1616237522437706,0.2386456066995719,0.49601122260513747,0.3743419850016655,1.1115277177371707,0.9910938120004255,0.1606918543426727,0.7239021574935929,0.6869424896193648,0.7575757575757576
2015,1461,12,71,0.6033401521026368,0.5233815068518411,0.16962296548883032,0.2241848679487498,0.42191831927524664,0.359883065593981,1.0850690948223045,1.0024679140540367,0.17526806962506825,0.7314224626071595,0.6956396243467271,0.71875
2015,1414,13,88,0.5607432923510083,0.5092584567250755,0.15801810231695207,0.29590683526682826,0.3164346719018351,0.34985447610790904,1.0910004688592116,1.0333790427369198,0.15702232570212238,0.6981971163307303,0.6885002644428934,0.6129032258064516
2015,1107,14,99,0.5649896719206948,0.5067961588370058,0.16570660476339708,0.3219172254161349,0.41704552699933006,0.37108538885877806,1.12391976969618,1.0322069841959451,0.12745376058149513,0.753192606149259,0.7288648549246058,0.75
2015,1125,15,105,0.5453121641454034,0.5651944686444377,0.18127109190282167,0.2923610841477363,0.34563861692439884,0.38171356980168764,1.1465302643154722,1.0920501240793277,0.16529610416903204,0.7104040083570708,0.695699279242258,0.6774193548387096
2015,1248,16,122,0.5270740059284903,0.5658728656240923,0.151267490456023,0.2758257622355653,0.317530908121444,0.3669608075289724,1.1945103718696832,1.1744982960138122,0.1741592373288905,0.6687493485489326,0.7538816680231754,0.6129032258064516
2015,1181,1,6,0.6470171950031534,0.5690529031998176,0.14263350507906314,0.3707807565263334,0.40854523071699367,0.3987174734625087,1.2675249701735043,1.028710569068276,0.16412362259944838,0.7051053548593131,0.6905658154343159,0.8787878787878788
2015,1211,2,8,0.7118149192463842,0.5855429231365665,0.1425783872688789,0.3337124436346435,0.39769693584309596,0.39625879517523943,1.2629598387426972,0.9855522767584575,0.177862678489354,0.7186553801294301,0.6997985473041765,0.9393939393939394
2015,1235,3,9,0.5973801120109294,0.5507827349888078,0.14045475807449156,0.27769654624237894,0.3832325105735487,0.3684509693486542,1.1794251923236667,1.0419954990814801,0.1692618761835343,0.7110238759214307,0.6934284418452726,0.7575757575757576
2015,1207,4,25,0.5814904531220788,0.5110371900772817,0.16676338554445377,0.3356903296552292,0.44935272647729696,0.3806466973196665,1.1342290037286276,1.0358584816314291,0.14587165601122645,0.6907284073005928,0.6979770525653378,0.6774193548387096
2015,1428,5,19,0.6873726526646586,0.5583645748637466,0.15813669061938337,0.3133691439112916,0.4332998310821147,0.3905488060449201,1.197108580571615,0.9594161767244538,0.163090704767389,0.7173457666380301,0.7040515323315215,0.7419354838709677
2015,1374,6,12,0.6399515702127992,0.5256538731841262,0.16891699998414028,0.36875695255464674,0.4464651376906453,0.39321196043421164,1.1575494647345432,0.9965335582363894,0.1739506240687242,0.7069198715724986,0.6997853995731835,0.8125
2015,1234,7,43,0.6023247186638803,0.4815444231862138,0.1477041850182794,0.3560723901443851,0.40576252492114184,0.3616226722961037,1.1268619375799047,1.013319368655129,0.15689342548685387,0.7025239525416132,0.7377830426185228,0.65625
2015,1361,8,26,0.6162696578265523,0.4687454191466404,0.15437836519586012,0.35783645489954957,0.3688798073347674,0.3529920210377462,1.058426855618631,0.9184797240465845,0.12405666242497836,0.7043010119467927,0.623997508891712,0.7575757575757576
2015,1385,9,44,0.5553971953148665,0.494646689595463,0.13765986605661226,0.27470376068110297,0.36463808244610946,0.34191010685547535,1.0984580050210528,1.0461607036167333,0.13794799978181957,0.6471239322664653,0.6912551119904278,0.6451612903225806
2015,1172,10,35,0.584749237480489,0.5613790874056919,0.1243798580399732,0.2970420328240654,0.2982048829725757,0.3597857384829695,1.232385810022321,1.0775034473694487,0.1800618737529806,0.7002935138889653,0.6799116225964053,0.7666666666666667
2015,1417,11,48,0.5142495552533217,0.4938431479068387,0.14998165036981212,0.3361090050684099,0.37368087844119513,0.35830660453504976,1.110249822546579,1.056153246465224,0.14592194624349614,0.7201008289537967,0.663729648834295,0.6060606060606061
2015,1372,12,33,0.6546257672458162,0.5624046692768782,0.1751591907013815,0.3795332187110027,0.4335671154892653,0.409693376451687,1.2198538728375352,1.0172842673855287,0.1807362605589699,0.702829188095223,0.7278223497189547,0.8666666666666667
2015,1186,13,74,0.5218112040301215,0.5552364232462894,0.14139429774025455,0.29296190654861803,0.35875722890693845,0.3698491093793438,1.208285183108201,1.1328827781469248,0.13754957855620475,0.699301562564204,0.7134559617756338,0.7419354838709677
2015,1412,14,129,0.5435541243036911,0.48141789556147074,0.1775093908026909,0.33564244745391325,0.3800262837388865,0.3610769379768767,1.0646595299885273,1.0481899285903826,0.1530567367518132,0.6705405139758004,0.7316562362121871,0.5454545454545454
2015,1295,15,92,0.5373138670307932,0.496704192513102,0.14015018189250503,0.2645730119921951,0.3755202897473618,0.3429618683389104,1.0888380049938104,1.0405609036081942,0.1185378506016039,0.7718414302452918,0.688163473373136,0.7
2015,1316,16,162,0.5692499141674934,0.5361559858335418,0.16000828638163764,0.2884429888915835,0.4115729747789208,0.373889009923981,1.15455841132518,1.0667511678068078,0.14941280304652832,0.6837502226710872,0.7314293320292695,0.6451612903225806
2015,1352,16,171,0.5139719458007028,0.5074256724161899,0.17877028744638088,0.30960001561138845,0.37586765025984886,0.3659629914893262,1.084806615014561,1.0607231935622765,0.13553533269563978,0.6436974292374489,0.7208735695544966,0.5757575757575758
2015,1246,1,1,0.8098855819867449,0.5201338884736094,0.13771288742279475,0.4027453590963824,0.45149872390166335,0.39075565764966835,1.2210533467109368,0.8814792129137877,0.15896765974131988,0.6844695730849842,0.7198377127147405,1.0
2015,1242,2,3,0.5851237198541337,0.49216950595712367,0.16374661863782874,0.34618386967283704,0.4482820756295644,0.3742835423213087,1.120132235403038,1.0184021033621429,0.14348893292181397,0.6880873581971768,0.7082003687510743,0.7647058823529411
2015,1323,3,16,0.6219851597574106,0.5863982379967817,0.12893216992336695,0.2797954885244072,0.3780424047564504,0.3794577960979035,1.2745932028143734,1.0661108335410838,0.17113255493425156,0.6870480068518336,0.7317543653024834,0.8529411764705882
2015,1268,4,13,0.6064885848523035,0.5099569184376663,0.16240440482252816,0.2872704138828114,0.45779542682870134,0.370707265381566,1.1221536243336612,1.0245702981791829,0.12906921958644343,0.7000303157081613,0.757997414162541,0.8181818181818182
2015,1452,5,24,0.5454972740046462,0.467263776656925,0.15310070474681717,0.4072436371321212,0.4128324295892915,0.36855427871429225,1.1229122317747393,1.0165172256111819,0.14395202902764473,0.6958919740254706,0.6532813239811349,0.71875
2015,1139,6,31,0.5738501830301687,0.4966790733449792,0.1483032755148797,0.3522714916012852,0.413295436797423,0.3681960620565821,1.1219546167394825,0.9885486442821445,0.12890866396146805,0.7573142205601295,0.6729815442443752,0.6875
2015,1455,7,17,0.6607812944699808,0.5090822309610813,0.1285429861733271,0.34207821743671063,0.3670932163923322,0.3592482648739562,1.1784994094244055,0.957523077321424,0.1586143040044044,0.7322151889049187,0.673468492929506,0.8709677419354839
2015,1153,8,37,0.6280286871558564,0.5086071637216821,0.18195409632021065,0.3734294327713161,0.38165439241444266,0.3808654349851553,1.0942676378391685,0.9717310741280025,0.14357882226304214,0.6846679935060948,0.6673525274998363,0.6875
2015,1345,9,55,0.6073783537545008,0.5091095508534909,0.1704805054728344,0.3582970388458328,0.4380732423891414,0.38363434083714265,1.1231014357518565,1.0383613730850725,0.16137251094177932,0.6935144312184429,0.6749201831849281,0.6363636363636364
2015,1231,10,61,0.5393852566636714,0.5503948417191783,0.14642482020618047,0.35244223737735836,0.32998125857403443,0.37674977800079323,1.2131326666725537,1.1227665650238752,0.15096586003258777,0.696467512773183,0.7067656738366774,0.6060606060606061
2015,1400,11,42,0.6447604960178972,0.49716583923331364,0.1691895749530063,0.3736872586281043,0.3901894713380719,0.3744296018579087,1.1213591367667093,0.9960066319898193,0.14726627728768238,0.7101961746195046,0.7220714095309926,0.6060606060606061
2015,1138,12,28,0.5758964204811393,0.48681628232782004,0.1396473699719923,0.34438071529080266,0.43247433786247613,0.3633856491616581,1.1478962762892786,1.0460550575796632,0.13748112190606324,0.6972512811991791,0.7288999570584673,0.71875
2015,1434,13,50,0.5859479779280209,0.5172223479154976,0.1635334525108187,0.34495101606147455,0.37667134495233434,0.3732632072490489,1.1317718785879372,0.9885092430250976,0.1423270988269293,0.7235347152089912,0.6887198144891812,0.8333333333333334
2015,1318,14,86,0.5722301474301168,0.5520736589317027,0.19137081226157387,0.2939910323290227,0.43486564792572047,0.3927002202927371,1.1273407862431686,1.0627880702136747,0.16552684692619898,0.7530888598804326,0.7289322990539382,0.6764705882352942
2015,1308,15,103,0.618192025551972,0.512253948157294,0.18627281834682935,0.3903786919679364,0.4677492949408891,0.39970791648434567,1.1307602162977317,0.992215012895953,0.13540908005084862,0.6970705174516658,0.7030608777307119,0.6774193548387096
2015,1214,16,251,0.5075604118278334,0.4608024674290822,0.17511390187338743,0.324225328210336,0.44062690369974017,0.35903856363700803,1.0189913415856318,1.0389876862251053,0.11517921939801182,0.692694941878896,0.6384494681437527,0.48484848484848486
2015,1264,16,168,0.5116130664604324,0.5014682346677672,0.1856720497226589,0.30431399700417683,0.498554540585694,0.38265128678646115,1.0690621419741526,1.0322240354156405,0.1501849380884212,0.6624969347854166,0.6835248396236244,0.59375
2015,1458,1,4,0.6899628980187301,0.5450191010744447,0.10806859542462399,0.31512510444975844,0.37006604168808965,0.363559716429099,1.2662476636348468,0.9927831027077292,0.15449088330524074,0.7608773429939122,0.7741196635040313,0.9117647058823529
2015,1112,2,5,0.7160443539114919,0.5329521246806936,0.14529352203485893,0.3394440678123713,0.4789939852617431,0.38924214173272803,1.1974614882045742,0.921396665163571,0.15351747883144648,0.7813728210413018,0.6995853206048086,0.9117647058823529
2015,1124,3,10,0.5816860714463779,0.4994145832918775,0.16154553927801063,0.4156830429252682,0.3982715783098722,0.3830295634677881,1.1536098201084024,1.0077510644405145,0.15508010538766873,0.6864458194291727,0.6689581642006681,0.71875
2015,1314,4,11,0.611265445704408,0.5162461807102168,0.1523695053767532,0.3961094089681849,0.3550744286590552,0.3770738947207703,1.1711649377864473,1.0334093115970209,0.17428402124215725,0.7006468988467606,0.7076009343547359,0.6857142857142857
2015,1116,5,20,0.5854869845265003,0.5025563510188791,0.1426149683670026,0.3492271307853964,0.37928887176497744,0.3634150394211282,1.1573289315572588,1.0461351877778593,0.16012942838731542,0.6586184404483229,0.7176724002016097,0.7647058823529411
2015,1462,6,30,0.584755800561281,0.5345013827112512,0.15982663520210183,0.31176421593591847,0.3953138655519146,0.3754071349049969,1.1507879679525326,1.0580219413267362,0.17595945560091125,0.731952709639984,0.7232835624552842,0.6176470588235294
2015,1433,7,15,0.5334000455712129,0.4879997928034092,0.13275535407660127,0.31350829197932195,0.37915769607344857,0.3479640684473958,1.122229430107643,1.0169710106551322,0.1349556367108338,0.6974415360391769,0.6591127716581955,0.7428571428571429
2015,1332,8,27,0.5506897864796821,0.519681876569972,0.14963114752118978,0.3002948551163834,0.29860354995808513,0.3501300410252757,1.146407601460731,1.0880124193926188,0.14805986441899566,0.68303148277117,0.7766761894862113,0.7272727272727273
