id,pred
2017_1137_1438,4.42E-02
2017_1137_1439,0.942086596
2017_1137_1448,0.432823735
2017_1137_1452,0.374707943
2017_1137_1455,0.765003517
2017_1137_1457,0.910533841
2017_1137_1458,0.292648265
2017_1137_1462,0.629058414
2017_1139_1112,0.880430064
2017_1139_1116,0.686226596
2017_1139_1124,0.955123677
2017_1139_1137,0.781012789
2017_1139_1139,0.5
2017_1139_1153,0.160008418
2017_1139_1166,0.57480274
2017_1139_1173,5.35E-02
2017_1139_1181,0.599630782
2017_1139_1190,0.420735149
2017_1139_1195,0.535481271
2017_1139_1196,0.593454972
2017_1139_1199,0.654155817
2017_1139_1211,0.936256173
2017_1139_1233,0.169642413
2017_1139_1235,0.540331586
2017_1139_1240,0.851269325
2017_1139_1242,0.104461243
2017_1139_1243,0.886324125
2017_1139_1245,0.460989069
2017_1139_1246,8.22E-02
2017_1139_1257,3.22E-03
2017_1139_1266,0.647544605
2017_1139_1268,0.968235962
2017_1139_1274,0.457351518
2017_1139_1276,2.21E-02
2017_1139_1277,0.678560923
2017_1139_1278,0.395578184
2017_1139_1291,0.534797008
2017_1139_1292,0.627006529
2017_1139_1297,0.19253197
2017_1139_1300,0.22442708
2017_1139_1305,0.595861487
2017_1139_1308,0.526853787
2017_1139_1309,0.635146376
2017_1139_1314,0.750418594
2017_1139_1315,7.22E-02
2017_1139_1321,0.236593396
2017_1139_1323,0.981044828
2017_1139_1329,4.30E-02
2017_1139_1332,0.345670738
2017_1139_1343,0.304062026
2017_1139_1344,0.621820885
2017_1139_1345,0.251554212
2017_1139_1348,8.29E-02
2017_1139_1355,6.41E-02
2017_1139_1371,0.769181011
2017_1139_1374,0.661171019
2017_1139_1376,0.204296703
2017_1139_1388,0.120068674
2017_1139_1407,0.196356486
2017_1139_1411,0.718959594
2017_1139_1413,0.580709555
2017_1139_1417,0.10394274
2017_1139_1423,0.44532735
2017_1139_1425,0.250788094
2017_1139_1433,0.948665273
2017_1139_1435,0.484497462
2017_1139_1436,0.251040265
2017_1139_1437,0.771093774
2017_1139_1438,3.32E-02
2017_1139_1439,1.95E-02
2017_1139_1448,7.32E-03
2017_1139_1452,0.88801724
2017_1139_1455,0.439833208
2017_1139_1457,0.942971267
2017_1139_1458,0.630685234
2017_1139_1462,0.861175559
2017_1153_1112,0.325081027
2017_1153_1116,0.54618956
2017_1153_1124,0.675107099
2017_1153_1137,0.986965909
2017_1153_1139,0.399888001
2017_1153_1153,0.5
2017_1153_1166,0.090357737
2017_1153_1173,0.538161887
2017_1153_1181,0.873978082
2017_1153_1190,0.2675947
2017_1153_1195,0.538687161
2017_1153_1196,7.50E-02
2017_1153_1199,0.147418906
2017_1153_1211,0.123411073
2017_1153_1233,0.873511973
2017_1153_1235,0.419862648
2017_1153_1240,0.946024799
2017_1153_1242,0.935708938
2017_1153_1243,0.562531144
2017_1153_1245,0.728536533
2017_1153_1246,0.223432236
2017_1153_1257,0.837868315
2017_1153_1266,0.135781584
2017_1153_1268,0.736944687
2017_1153_1274,1.21E-02
2017_1153_1276,0.158522779
2017_1153_1277,0.798257161
2017_1153_1278,0.38726829
2017_1153_1291,0.732880787
2017_1153_1292,0.762994357
2017_1153_1297,0.657256595
2017_1153_1300,0.147098474
2017_1153_1305,0.301977101
2017_1153_1308,4.02E-02
2017_1153_1309,0.791274914
2017_1153_1314,0.472380457
2017_1153_1315,0.425836618
2017_1153_1321,0.893048688
2017_1153_1323,0.831341875
2017_1153_1329,0.63839112
2017_1153_1332,4.79E-02
2017_1153_1343,0.71246728
2017_1153_1344,0.851130953
2017_1153_1345,0.447653606
2017_1153_1348,0.689902376
2017_1153_1355,0.624290204
2017_1153_1371,0.135997216
2017_1153_1374,0.822581237
2017_1153_1376,0.314452431
2017_1153_1388,0.638668594
2017_1153_1407,0.711891363
2017_1153_1411,0.42306256
2017_1153_1413,0.237969779
2017_1153_1417,0.222215516
2017_1153_1423,7.22E-02
2017_1153_1425,0.561664189
2017_1153_1433,0.465060972
2017_1153_1435,0.596684151
2017_1153_1436,0.371840067
2017_1153_1437,0.686065772
2017_1153_1438,0.579437935
2017_1153_1439,0.666118876
2017_1153_1448,0.699203514
2017_1153_1452,0.24921745
2017_1153_1455,0.396568241
2017_1153_1457,0.280135077
2017_1153_1458,0.977021117
2017_1153_1462,0.828367731
2017_1166_1112,0.536571036
2017_1166_1116,0.803402872
2017_1166_1124,0.479547354
2017_1166_1137,0.163249111
2017_1166_1139,0.809893969
2017_1166_1153,0.468922974
2017_1166_1166,0.5
2017_1166_1173,0.548208593
2017_1166_1181,0.160946149
2017_1166_1190,0.339119894
2017_1166_1195,2.92E-02
2017_1166_1196,0.241480877
2017_1166_1199,0.69798255
2017_1166_1211,0.398925101
2017_1166_1233,0.975460239
2017_1166_1235,0.529337261
2017_1166_1240,0.449781552
2017_1166_1242,0.203953155
2017_1166_1243,0.365977895
2017_1166_1245,0.498160958
2017_1166_1246,0.499736765
2017_1166_1257,0.138422042
2017_1166_1266,0.377111492
2017_1166_1268,0.171624887
2017_1166_1274,0.663497623
2017_1166_1276,0.746167721
2017_1166_1277,0.734724822
2017_1166_1278,0.177129932
2017_1166_1291,0.335572144
2017_1166_1292,0.511884403
2017_1166_1297,0.37142601
2017_1166_1300,0.140226935
2017_1166_1305,4.85E-02
2017_1166_1308,0.969358048
2017_1166_1309,0.655468436
2017_1166_1314,0.81878868
2017_1166_1315,0.833011408
2017_1166_1321,0.585129263
2017_1166_1323,0.606234791
2017_1166_1329,0.674502343
2017_1166_1332,0.593096668
2017_1166_1343,0.368543581
2017_1166_1344,0.190238881
2017_1166_1345,3.03E-02
2017_1166_1348,0.592046636
2017_1166_1355,0.335133639
2017_1166_1371,0.657067042
2017_1166_1374,0.612645056
2017_1166_1376,0.986966535
2017_1166_1388,0.71245722
2017_1166_1407,0.353961231
2017_1166_1411,0.123696038
2017_1166_1413,0.343431492
2017_1166_1417,0.274922542
2017_1166_1423,0.979447504
2017_1166_1425,0.910404681
2017_1166_1433,0.232272462
2017_1166_1435,2.49E-02
2017_1166_1436,3.42E-02
2017_1166_1437,0.212371094
2017_1166_1438,0.834948129
2017_1166_1439,0.785737589
2017_1166_1448,0.198120847
2017_1166_1452,0.497763589
2017_1166_1455,0.832583165
2017_1166_1457,0.643068335
2017_1166_1458,0.120328398
2017_1166_1462,3.33E-02
2017_1173_1112,0.491623749
2017_1173_1116,0.151028645
2017_1173_1124,0.945611408
2017_1173_1137,0.189713911
2017_1173_1139,0.688519426
2017_1173_1153,0.769303817
2017_1173_1166,0.928350351
2017_1173_1173,0.5
2017_1173_1181,0.964076704
2017_1173_1190,0.44101158
2017_1173_1195,0.580347518
2017_1173_1196,0.466877857
2017_1173_1199,0.558162565
2017_1173_1211,0.101971353
2017_1173_1233,0.773509686
2017_1173_1235,0.327409903
2017_1173_1240,0.875075414
2017_1173_1242,0.909674343
2017_1173_1243,0.425051977
2017_1173_1245,0.99579204
2017_1173_1246,0.296623855
2017_1173_1257,0.982166293
2017_1173_1266,4.68E-02
2017_1173_1268,0.101722278
2017_1173_1274,0.673594197
2017_1173_1276,0.385901524
2017_1173_1277,0.45291877
2017_1173_1278,0.227499161
2017_1173_1291,0.452765398
2017_1173_1292,0.536596527
2017_1173_1297,0.306182742
2017_1173_1300,0.681010169
2017_1173_1305,0.448639456
2017_1173_1308,0.626141096
2017_1173_1309,0.30021558
2017_1173_1314,0.716171499
2017_1173_1315,0.749587312
2017_1173_1321,0.670648358
2017_1173_1323,0.249304752
2017_1173_1329,0.114111957
2017_1173_1332,0.986347857
2017_1173_1343,0.760582368
2017_1173_1344,0.143252866
2017_1173_1345,0.799333177
2017_1173_1348,0.295861152
2017_1173_1355,0.134230673
2017_1173_1371,0.835546856
2017_1173_1374,0.146631729
2017_1173_1376,0.80570784
2017_1173_1388,0.364023974
2017_1173_1407,0.726399554
2017_1173_1411,0.56201015
2017_1173_1413,0.842438269
2017_1173_1417,0.4477027
2017_1173_1423,0.770341797
2017_1173_1425,5.82E-02
2017_1173_1433,0.571941029
2017_1173_1435,0.17721688
2017_1173_1436,0.692275645
2017_1173_1437,0.675405055
2017_1173_1438,0.817610406
2017_1173_1439,0.481433329
2017_1173_1448,0.708848993
2017_1173_1452,0.951977399
2017_1173_1455,0.596069307
2017_1173_1457,0.989318978
2017_1173_1458,0.594865267
2017_1173_1462,0.475001246
2017_1181_1112,0.401050433
2017_1181_1116,6.95E-02
2017_1181_1124,0.22604246
2017_1181_1137,0.903497764
2017_1181_1139,0.591262821
2017_1181_1153,0.114964204
2017_1181_1166,0.238802575
2017_1181_1173,0.253294333
2017_1181_1181,0.5
2017_1181_1190,0.893412643
2017_1181_1195,0.640346792
2017_1181_1196,0.990186278
2017_1181_1199,0.426579735
2017_1181_1211,0.10104129
2017_1181_1233,3.55E-02
2017_1181_1235,0.877888758
2017_1181_1240,9.86E-02
2017_1181_1242,0.487237278
2017_1181_1243,0.328319943
2017_1181_1245,0.877366928
2017_1181_1246,5.38E-02
2017_1181_1257,0.961956567
2017_1181_1266,0.960083195
2017_1181_1268,0.594376415
2017_1181_1274,0.730413201
2017_1181_1276,0.702988689
2017_1181_1277,0.52270852
2017_1181_1278,9.50E-02
2017_1181_1291,0.962445156
2017_1181_1292,0.658341928
2017_1181_1297,0.193300371
2017_1181_1300,0.620739431
2017_1181_1305,0.419704302
2017_1181_1308,0.404312348
2017_1181_1309,0.180574029
2017_1181_1314,0.370267211
2017_1181_1315,0.664743185
2017_1181_1321,0.572868135
2017_1181_1323,0.346041051
2017_1181_1329,0.179064729
2017_1181_1332,0.644377668
2017_1181_1343,6.33E-02
2017_1181_1344,0.428793947
2017_1181_1345,0.276638338
2017_1181_1348,4.38E-02
2017_1181_1355,0.646762759
2017_1181_1371,0.526084066
2017_1181_1374,0.379049138
2017_1181_1376,0.299903097
2017_1181_1388,0.347740162
2017_1181_1407,0.333479973
2017_1181_1411,0.215231467
2017_1181_1413,0.755116846
2017_1181_1417,0.615401368
2017_1181_1423,0.161557899
2017_1181_1425,0.102824491
2017_1181_1433,0.44096346
2017_1181_1435,0.748751338
2017_1181_1436,0.536885631
2017_1181_1437,0.693903874
2017_1181_1438,0.374037995
2017_1181_1439,0.490423505
2017_1181_1448,0.878568948
2017_1181_1452,0.322992924
2017_1181_1455,0.416063572
2017_1181_1457,0.875027108
2017_1181_1458,0.804035167
2017_1181_1462,0.993347359
2017_1190_1112,0.484622387
2017_1190_1116,0.375710911
2017_1190_1124,3.65E-02
2017_1190_1137,0.972472813
2017_1190_1139,0.83039478
2017_1190_1153,0.849419658
2017_1190_1166,0.749165153
2017_1190_1173,0.375187457
2017_1190_1181,0.957776184
2017_1190_1190,0.5
2017_1190_1195,0.222762144
2017_1190_1196,0.366145131
2017_1190_1199,0.117497682
2017_1190_1211,0.289397607
2017_1190_1233,0.655833845
2017_1190_1235,0.137168184
2017_1190_1240,0.255658994
2017_1190_1242,0.614613837
2017_1190_1243,0.871794961
2017_1190_1245,0.207789531
2017_1190_1246,0.390931164
2017_1190_1257,0.853014742
2017_1190_1266,0.96170805
2017_1190_1268,0.538945813
2017_1190_1274,0.807186657
2017_1190_1276,7.20E-02
2017_1190_1277,0.328125293
2017_1190_1278,0.172660008
2017_1190_1291,0.744053508
2017_1190_1292,9.84E-02
2017_1190_1297,0.989256732
2017_1190_1300,0.761025442
2017_1190_1305,0.804553782
2017_1190_1308,0.222098741
2017_1190_1309,0.673608501
2017_1190_1314,0.343610915
2017_1190_1315,0.403284362
2017_1190_1321,0.476700058
2017_1190_1323,0.544573162
2017_1190_1329,0.860037766
2017_1190_1332,0.754956739
2017_1190_1343,0.30453333
2017_1190_1344,3.44E-02
2017_1190_1345,0.332648923
2017_1190_1348,0.722993802
2017_1190_1355,0.706272517
2017_1190_1371,0.866056755
2017_1190_1374,0.511519472
2017_1190_1376,0.81036644
2017_1190_1388,0.35011642
2017_1190_1407,0.802108917
2017_1190_1411,0.623376418
2017_1190_1413,5.96E-02
2017_1190_1417,0.651969819
2017_1190_1423,0.637912366
2017_1190_1425,0.906961772
2017_1190_1433,0.187896058
2017_1190_1435,0.436778046
2017_1190_1436,0.711607098
2017_1190_1437,6.81E-02
2017_1190_1438,1.01E-02
2017_1190_1439,0.541725062
2017_1190_1448,5.17E-02
2017_1190_1452,0.281004384
2017_1190_1455,0.123789424
2017_1190_1457,0.25193209
2017_1190_1458,0.984516882
2017_1190_1462,0.117480819
2017_1195_1112,0.132277127
2017_1195_1116,0.672217326
2017_1195_1124,0.679650038
2017_1195_1137,8.01E-02
2017_1195_1139,0.349822269
2017_1195_1153,0.439561257
2017_1195_1166,0.825513057
2017_1195_1173,0.393059673
2017_1195_1181,0.840478993
2017_1195_1190,0.855841133
2017_1195_1195,0.5
2017_1195_1196,0.233200421
2017_1195_1199,0.4660193
2017_1195_1211,0.354761927
2017_1195_1233,0.722196569
2017_1195_1235,0.838706563
2017_1195_1240,0.146283333
2017_1195_1242,0.722615843
2017_1195_1243,0.445977138
2017_1195_1245,0.957445848
2017_1195_1246,0.717323128
2017_1195_1257,6.69E-03
2017_1195_1266,0.710615809
2017_1195_1268,0.396148315
2017_1195_1274,0.510823968
2017_1195_1276,0.166452312
2017_1195_1277,9.35E-02
2017_1195_1278,0.976295171
2017_1195_1291,0.7056755
2017_1195_1292,3.13E-02
2017_1195_1297,0.24606222
2017_1195_1300,0.480985684
2017_1195_1305,0.440570449
2017_1195_1308,0.763824451
2017_1195_1309,0.321196916
2017_1195_1314,0.642881422
2017_1195_1315,0.75640271
2017_1195_1321,0.497270219
2017_1195_1323,0.797561117
2017_1195_1329,0.707819069
2017_1195_1332,0.498656697
2017_1195_1343,0.773581347
2017_1195_1344,0.807051843
2017_1195_1345,0.862835557
2017_1195_1348,0.826350669
2017_1195_1355,0.775732052
2017_1195_1371,0.405338399
2017_1195_1374,0.359576059
2017_1195_1376,0.416106805
2017_1195_1388,0.397807796
2017_1195_1407,0.709649078
2017_1195_1411,0.350313223
2017_1195_1413,0.298057969
2017_1195_1417,0.640235665
2017_1195_1423,0.537263389
2017_1195_1425,7.21E-02
2017_1195_1433,0.237268267
2017_1195_1435,3.92E-02
2017_1195_1436,0.146111666
2017_1195_1437,0.16584737
2017_1195_1438,0.854805156
2017_1195_1439,0.311248614
2017_1195_1448,0.256072154
2017_1195_1452,0.327502552
2017_1195_1455,0.801155797
2017_1195_1457,0.987632866
2017_1195_1458,0.680910108
2017_1195_1462,0.910601942
2017_1196_1112,0.7679771
2017_1196_1116,0.333954892
2017_1196_1124,0.420586014
2017_1196_1137,0.649144789
2017_1196_1139,0.932913066
2017_1196_1153,0.83346053
2017_1196_1166,0.210438728
2017_1196_1173,0.743060425
2017_1196_1181,0.125841847
2017_1196_1190,0.507578631
2017_1196_1195,0.352924455
2017_1196_1196,0.5
2017_1196_1199,0.556789642
2017_1196_1211,0.788601186
2017_1196_1233,9.98E-02
2017_1196_1235,0.881290361
2017_1196_1240,0.659410508
2017_1196_1242,0.164476223
2017_1196_1243,3.17E-02
2017_1196_1245,0.867393376
2017_1196_1246,0.306222303
2017_1196_1257,0.608573098
2017_1196_1266,0.547959279
2017_1196_1268,0.982261965
2017_1196_1274,0.242806093
2017_1196_1276,0.65939825
2017_1196_1277,0.365931432
2017_1196_1278,0.817223332
2017_1196_1291,0.540311585
2017_1196_1292,0.997200105
2017_1196_1297,0.496084897
2017_1196_1300,0.967294925
2017_1196_1305,0.331903299
2017_1196_1308,0.770453242
2017_1196_1309,0.652895924
2017_1196_1314,0.909097001
2017_1196_1315,0.616556343
2017_1196_1321,0.256423343
2017_1196_1323,0.330734466
2017_1196_1329,0.842946679
2017_1196_1332,0.772978859
2017_1196_1343,0.813363065
2017_1196_1344,0.966473858
2017_1196_1345,0.592630562
2017_1196_1348,0.191794702
2017_1196_1355,0.699960193
2017_1196_1371,0.272321669
2017_1196_1374,0.277812267
2017_1196_1376,0.614083906
2017_1196_1388,0.389456006
2017_1196_1407,0.904521485
2017_1196_1411,8.44E-02
2017_1196_1413,0.521167671
2017_1196_1417,0.715524552
2017_1196_1423,0.183063524
2017_1196_1425,0.376325077
2017_1196_1433,0.551373287
2017_1196_1435,0.239565743
2017_1196_1436,0.460611334
2017_1196_1437,0.278445093
2017_1196_1438,7.65E-02
2017_1196_1439,0.312767288
2017_1196_1448,0.460117205
2017_1196_1452,0.672443889
2017_1196_1455,0.700513805
2017_1196_1457,9.57E-02
2017_1196_1458,0.508669603
2017_1196_1462,0.70804983
2017_1199_1112,3.30E-02
2017_1199_1116,0.968663553
2017_1199_1124,4.91E-02
2017_1199_1137,0.239461908
2017_1199_1139,0.240094705
2017_1199_1153,0.485118104
2017_1199_1166,0.498145938
2017_1199_1173,0.480830418
2017_1199_1181,0.65863466
2017_1199_1190,6.38E-03
2017_1199_1195,0.52707411
2017_1199_1196,0.166005734
2017_1199_1199,5.00E-01
2017_1199_1211,0.765344828
2017_1199_1233,0.551575903
2017_1199_1235,0.880255399
2017_1199_1240,0.360071156
2017_1199_1242,0.164116516
2017_1199_1243,0.383236363
2017_1199_1245,0.296580878
2017_1199_1246,0.267160656
2017_1199_1257,0.703983185
2017_1199_1266,0.609961997
2017_1199_1268,5.31E-02
2017_1199_1274,0.614715564
2017_1199_1276,0.431878871
2017_1199_1277,0.470861815
2017_1199_1278,0.55894448
2017_1199_1291,0.539980503
2017_1199_1292,0.15308516
2017_1199_1297,0.230309163
2017_1199_1300,0.966006443
2017_1199_1305,0.943933073
2017_1199_1308,0.531192037
2017_1199_1309,0.720617072
2017_1199_1314,0.202059486
2017_1199_1315,0.453708152
2017_1199_1321,0.472208284
2017_1199_1323,0.110757784
2017_1199_1329,0.168458134
2017_1199_1332,0.798555028
2017_1199_1343,5.07E-02
2017_1199_1344,0.10629561
2017_1199_1345,4.08E-02
2017_1199_1348,0.933426317
2017_1199_1355,0.22664789
2017_1199_1371,0.39897956
2017_1199_1374,1.32E-02
2017_1199_1376,0.861265646
2017_1199_1388,0.947812345
2017_1199_1407,0.567616142
2017_1199_1411,0.492760366
2017_1199_1413,0.947382634
2017_1199_1417,0.528704067
2017_1199_1423,0.111609811
2017_1199_1425,0.762058813
2017_1199_1433,0.803706014
2017_1199_1435,0.819318939
2017_1199_1436,0.71374519
2017_1199_1437,0.141121159
2017_1199_1438,0.33243996
2017_1199_1439,0.983710677
2017_1199_1448,0.73046302
2017_1199_1452,0.785585458
2017_1199_1455,0.721248827
2017_1199_1457,1.73E-02
2017_1199_1458,0.740257981
2017_1199_1462,0.572602655
2017_1211_1112,0.146354419
2017_1211_1116,0.515687696
2017_1211_1124,0.338388548
2017_1211_1137,0.125208691
2017_1211_1139,0.318416211
2017_1211_1153,0.211514066
2017_1211_1166,4.86E-02
2017_1211_1173,0.135673996
2017_1211_1181,0.976270118
2017_1211_1190,0.744690746
2017_1211_1195,0.751903236
2017_1211_1196,7.25E-02
2017_1211_1199,0.784853862
2017_1211_1211,5.00E-01
2017_1211_1233,0.780078035
2017_1211_1235,0.871187695
2017_1211_1240,0.404176403
2017_1211_1242,0.208942926
2017_1211_1243,0.731226887
2017_1211_1245,0.31907262
2017_1211_1246,0.705338249
2017_1211_1257,0.789706214
2017_1211_1266,0.749603737
2017_1211_1268,0.679637429
2017_1211_1274,0.78501849
2017_1211_1276,0.321747499
2017_1211_1277,0.366774655
2017_1211_1278,0.131075851
2017_1211_1291,0.912947808
2017_1211_1292,0.446386258
2017_1211_1297,0.326005289
2017_1211_1300,0.945651696
2017_1211_1305,0.819766121
2017_1211_1308,0.927969237
2017_1211_1309,5.79E-02
2017_1211_1314,0.149376309
2017_1211_1315,0.711746294
2017_1211_1321,0.864092084
2017_1211_1323,0.55093862
2017_1211_1329,0.272050934
2017_1211_1332,0.248282518
2017_1211_1343,0.687444039
2017_1211_1344,0.757100559
2017_1211_1345,0.707508929
2017_1211_1348,0.968545596
2017_1211_1355,0.395724513
2017_1211_1371,0.810597035
2017_1211_1374,0.601144205
2017_1211_1376,0.874854918
2017_1211_1388,0.70439086
2017_1211_1407,0.603637965
2017_1211_1411,0.476855677
2017_1211_1413,0.111197321
2017_1211_1417,9.43E-02
2017_1211_1423,0.46645108
2017_1211_1425,0.17571495
2017_1211_1433,0.23082255
2017_1211_1435,0.954808457
2017_1211_1436,0.729274505
2017_1211_1437,0.997287745
2017_1211_1438,0.667007426
2017_1211_1439,0.592350607
2017_1211_1448,0.596001578
2017_1211_1452,0.282297964
2017_1211_1455,0.278827548
2017_1211_1457,9.97E-02
2017_1211_1458,3.84E-02
2017_1211_1462,0.907094689
2017_1233_1112,0.442074783
2017_1233_1116,0.687539491
2017_1233_1124,0.444772542
2017_1233_1137,0.129510346
2017_1233_1139,0.539000834
2017_1233_1153,0.973307346
2017_1233_1166,0.206041946
2017_1233_1173,0.246534657
2017_1233_1181,0.629177935
2017_1233_1190,0.986597821
2017_1233_1195,0.692654512
2017_1233_1196,0.130908049
2017_1233_1199,0.963211647
2017_1233_1211,0.936833726
2017_1233_1233,0.5
2017_1233_1235,0.353666386
2017_1233_1240,0.479930847
2017_1233_1242,7.04E-02
2017_1233_1243,0.359486267
2017_1233_1245,0.713547739
2017_1233_1246,0.250481921
2017_1233_1257,0.280461925
2017_1233_1266,0.473299654
2017_1233_1268,0.331758627
2017_1233_1274,0.788030358
2017_1233_1276,0.464865368
2017_1233_1277,0.818853732
2017_1233_1278,5.20E-02
2017_1233_1291,0.310495128
2017_1233_1292,0.604059632
2017_1233_1297,0.288686571
2017_1233_1300,0.514428386
2017_1233_1305,0.693068945
2017_1233_1308,0.914379591
2017_1233_1309,3.28E-02
2017_1233_1314,0.578942617
2017_1233_1315,0.60903335
2017_1233_1321,0.61519508
2017_1233_1323,0.553157654
2017_1233_1329,0.457955666
2017_1233_1332,0.915857554
2017_1233_1343,0.634390937
2017_1233_1344,0.95697225
2017_1233_1345,0.373342001
2017_1233_1348,0.485387899
2017_1233_1355,0.323281011
2017_1233_1371,0.34000244
2017_1233_1374,0.689378532
2017_1233_1376,0.288094333
2017_1233_1388,0.122752062
2017_1233_1407,0.949007384
2017_1233_1411,0.890246856
2017_1233_1413,0.30284825
2017_1233_1417,5.49E-02
2017_1233_1423,0.132208524
2017_1233_1425,2.91E-02
2017_1233_1433,2.55E-02
2017_1233_1435,0.3317526
2017_1233_1436,0.202858192
2017_1233_1437,0.460958057
2017_1233_1438,0.884596879
2017_1233_1439,0.325919909
2017_1233_1448,0.241189818
2017_1233_1452,0.873864797
2017_1233_1455,0.687385136
2017_1233_1457,0.899229163
2017_1233_1458,0.322084103
2017_1233_1462,0.21664695
2017_1235_1112,0.839376036
2017_1235_1116,0.680261845
2017_1235_1124,7.86E-02
2017_1235_1137,0.473119581
2017_1235_1139,0.688386477
2017_1235_1153,2.18E-02
2017_1235_1166,0.200462028
2017_1235_1173,0.607397537
2017_1235_1181,0.395898969
2017_1235_1190,0.751944947
2017_1235_1195,0.559334019
2017_1235_1196,0.68018158
2017_1235_1199,0.363463423
2017_1235_1211,0.78004334
2017_1235_1233,0.188205011
2017_1235_1235,0.5
2017_1235_1240,0.504161854
2017_1235_1242,0.122702013
2017_1235_1243,0.556155157
2017_1235_1245,0.695909081
2017_1235_1246,0.352608309
2017_1235_1257,0.805130592
2017_1235_1266,2.59E-02
2017_1235_1268,0.327106503
2017_1235_1274,0.760196667
2017_1235_1276,0.781115886
2017_1235_1277,0.546430781
2017_1235_1278,0.525935454
2017_1235_1291,7.00E-02
2017_1235_1292,0.788795799
2017_1235_1297,0.102556086
2017_1235_1300,0.722928253
2017_1235_1305,0.596024006
2017_1235_1308,0.810710611
2017_1235_1309,0.556485551
2017_1235_1314,0.583889418
2017_1235_1315,0.898333897
2017_1235_1321,0.514869166
2017_1235_1323,0.555369234
2017_1235_1329,0.227862808
2017_1235_1332,0.706166863
2017_1235_1343,0.659200048
2017_1235_1344,0.776258877
2017_1235_1345,0.512739151
2017_1235_1348,0.749505528
2017_1235_1355,0.44607336
2017_1235_1371,0.50770332
2017_1235_1374,0.527339794
2017_1235_1376,7.28E-02
2017_1235_1388,0.920812282
2017_1235_1407,0.301281355
2017_1235_1411,0.785630066
2017_1235_1413,8.21E-02
2017_1235_1417,0.346981444
2017_1235_1423,0.324778711
2017_1235_1425,0.423967308
2017_1235_1433,0.567859705
2017_1235_1435,0.328704494
2017_1235_1436,0.142589289
2017_1235_1437,0.351354129
2017_1235_1438,0.864001947
2017_1235_1439,0.338682288
2017_1235_1448,0.769190498
2017_1235_1452,0.713440143
2017_1235_1455,2.95E-02
2017_1235_1457,0.79628534
2017_1235_1458,8.15E-02
2017_1235_1462,0.39220481
2017_1240_1112,0.421059233
2017_1240_1116,0.353108652
2017_1240_1124,0.59064127
2017_1240_1137,0.519359058
2017_1240_1139,0.698969604
2017_1240_1153,0.361320338
2017_1240_1166,7.30E-02
2017_1240_1173,5.44E-04
2017_1240_1181,0.484716504
2017_1240_1190,0.338159724
2017_1240_1195,0.210687228
2017_1240_1196,0.559294289
2017_1240_1199,0.627646915
2017_1240_1211,0.797119081
2017_1240_1233,0.170723361
2017_1240_1235,0.631224273
2017_1240_1240,5.00E-01
2017_1240_1242,0.2850519
2017_1240_1243,0.34751824
2017_1240_1245,0.473921626
2017_1240_1246,0.463755757
2017_1240_1257,0.401496581
2017_1240_1266,0.663254982
2017_1240_1268,0.25560451
2017_1240_1274,0.131884387
2017_1240_1276,0.365161416
2017_1240_1277,0.150390132
2017_1240_1278,0.830666608
2017_1240_1291,0.114225093
2017_1240_1292,0.864074378
2017_1240_1297,2.82E-02
2017_1240_1300,0.11267295
2017_1240_1305,0.669469278
2017_1240_1308,0.421860638
2017_1240_1309,0.228736075
2017_1240_1314,0.238946339
2017_1240_1315,0.703135519
2017_1240_1321,0.317046039
2017_1240_1323,0.106804549
2017_1240_1329,0.834963542
2017_1240_1332,0.991040164
2017_1240_1343,0.632655286
2017_1240_1344,0.707972389
2017_1240_1345,0.822380481
2017_1240_1348,0.101247294
2017_1240_1355,2.48E-02
2017_1240_1371,0.170304177
2017_1240_1374,0.660642393
2017_1240_1376,0.893600791
2017_1240_1388,0.747165252
2017_1240_1407,2.20E-02
2017_1240_1411,0.20471978
2017_1240_1413,0.344551993
2017_1240_1417,0.653967446
2017_1240_1423,0.671240911
2017_1240_1425,0.86563373
2017_1240_1433,0.527317495
2017_1240_1435,0.196910056
2017_1240_1436,0.664349836
2017_1240_1437,0.635851577
2017_1240_1438,0.443310074
2017_1240_1439,0.338421372
2017_1240_1448,0.792706846
2017_1240_1452,0.50510955
2017_1240_1455,8.80E-02
2017_1240_1457,0.42961713
2017_1240_1458,0.884588202
2017_1240_1462,0.775423313
2017_1242_1112,0.699432651
2017_1242_1116,0.28965877
2017_1242_1124,0.32363281
2017_1242_1137,0.285778927
2017_1242_1139,0.758229305
2017_1242_1153,0.174147768
2017_1242_1166,0.441829679
2017_1242_1173,0.456053889
2017_1242_1181,8.50E-02
2017_1242_1190,0.277795961
2017_1242_1195,0.646921929
2017_1242_1196,0.268671466
2017_1242_1199,0.614641604
2017_1242_1211,9.69E-03
2017_1242_1233,2.01E-02
2017_1242_1235,0.505158641
2017_1242_1240,0.136881843
2017_1242_1242,0.5
2017_1242_1243,7.29E-02
2017_1242_1245,0.46373365
2017_1242_1246,8.60E-02
2017_1242_1257,1.36E-02
2017_1242_1266,0.910688975
2017_1242_1268,0.210792743
2017_1242_1274,0.993879669
2017_1242_1276,0.806171597
2017_1242_1277,0.650245616
2017_1242_1278,0.686111998
2017_1242_1291,0.260824695
2017_1242_1292,0.487992593
2017_1242_1297,0.958292336
2017_1242_1300,0.951433074
2017_1242_1305,0.844512869
2017_1242_1308,0.863080954
2017_1242_1309,0.203356269
2017_1242_1314,0.948457514
